#{"t_start": 1613058930.2146251, "env_id": "cdtn-more-simplified-v2"}
r,l,t
3.380534,60,41251.268517
3.334472,60,41859.278538
4.529783,60,42437.034506
2.107282,60,43048.524497
7.307273,60,43409.155232
1.20405,60,44030.504489
4.008894,60,44455.748969
0.052941,60,45093.017188
1.545051,60,45750.587481
3.106672,60,46451.953293
5.383269,60,47112.635148
8.445219,60,47791.112896
3.759344,60,48239.367908
8.392866,60,48823.557197
3.821555,60,49492.632512
3.732154,60,49977.422326
4.317434,60,50553.876373
7.286635,60,51042.926954
5.759654,60,51526.706192
4.244547,60,52131.382163
9.789512,60,52806.60527
7.178049,60,53262.897587
10.070062,60,53701.322621
9.49171,60,54363.656114
6.178554,60,54938.971595
9.166427,60,55676.951798
7.602514,60,56417.163529
4.651501,60,57062.012104
2.184289,60,57813.506397
9.566675,60,58413.190732
7.511222,60,59036.351223
7.594115,60,59690.220213
2.783935,60,60359.737838
4.281866,60,60918.584133
12.990026,60,61311.012231
9.957187,60,61933.484823
3.417833,60,62639.63392
12.03753,60,63339.680484
4.696881,60,64037.508943
12.910389,60,64610.259292
6.272013,60,65277.347537
11.642125,60,65699.464151
4.166507,60,66423.617275
12.077907,60,66776.358681
6.712062,60,67492.386997
15.241926,60,68051.178602
11.121651,60,68605.330398
8.211217,60,69255.145144
13.83334,60,69922.515043
6.617433,60,70615.781818
6.201206,60,71334.268557
4.142459,60,71990.780334
4.883627,60,72650.541223
7.377796,60,73342.530772
1.241039,60,73975.638125
7.216092,60,74637.88921
4.969729,60,75366.515325
5.157884,60,76031.891953
12.518546,60,76541.484107
8.892304,60,77215.65761
11.469593,60,77909.517089
12.730878,60,78539.151029
12.953749,60,79196.885034
8.63769,60,79685.431817
12.615349,60,80393.010498
13.88822,60,81041.708299
9.997773,60,81712.926376
12.686652,60,82242.611764
15.249756,60,82811.889752
7.42855,60,83449.532432
9.845482,60,83985.679539
16.210363,60,84445.036973
12.450985,60,85021.63934
6.591994,60,85599.005571
15.781215,60,86093.89709
9.382667,60,86625.232228
16.564363,60,87132.249349
11.844332,60,87708.596185
18.177858,60,88333.060626
6.897563,60,88987.148141
7.970559,60,89555.604931
5.898831,60,90121.209032
9.642486,60,90581.220838
13.928431,60,91208.549279
10.065723,60,91895.068475
12.114908,60,92429.295684
16.889193,60,92960.745724
8.580071,60,93565.920347
11.336306,60,94091.813924
16.411511,60,94702.393687
10.743646,60,95307.395903
12.898788,60,95891.709078
16.257879,60,96394.588691
15.427947,60,96926.225899
13.472961,60,97456.088117
8.139681,60,98061.020401
20.550756,60,98546.825408
17.645512,60,99069.695367
14.734589,60,99633.960563
17.448595,60,100196.288506
6.772765,60,100643.151551
9.55243,60,101150.294907
7.741448,60,101738.541337
15.651143,60,102269.812208
13.820301,60,102798.90444
13.711603,60,103288.501785
18.221294,60,103778.632643
21.116173,60,104248.536206
18.402609,60,104795.244794
19.956166,60,105312.103697
18.322585,60,105766.519159
19.150261,60,106172.635225
19.485058,60,106636.595846
17.928461,60,107076.467
10.629582,60,107464.365959
9.938204,60,107955.771769
18.772428,60,108376.357942
18.389301,60,108804.822517
8.202054,60,109255.586426
13.509909,60,109702.915053
8.823192,60,110210.265133
16.634615,60,110727.289849
8.085664,60,111209.541723
9.997209,60,111699.494809
10.089964,60,112238.559696
18.90639,60,112784.449282
13.549226,60,113243.156947
10.049883,60,113787.844221
13.431297,60,114250.043226
16.585607,60,114758.189907
18.35312,60,115231.765416
18.91827,60,115640.163112
18.545006,60,116130.928523
15.230821,60,116621.103579
15.821525,60,117121.391551
17.67153,60,117622.494356
20.9913,60,118128.719286
20.584162,60,118622.716725
13.157528,60,119215.166092
10.940045,60,119708.276644
11.915769,60,120254.347338
11.36758,60,120887.710526
20.544833,60,121416.808031
17.730922,60,121912.613753
21.035097,60,122409.473293
16.408664,60,122873.768408
21.896089,60,123384.109581
18.221419,60,123948.819223
21.08057,60,124464.031636
20.861826,60,124990.582845
11.324445,60,125576.379101
19.65652,60,126086.715869
16.520578,60,126559.033983
19.90532,60,127031.070713
10.803626,60,127436.414468
9.102973,60,128008.373102
13.684443,60,128481.821604
11.892904,60,128845.02324
8.413029,60,129429.47391
12.630131,60,129972.206983
13.793276,60,130467.905566
7.057348,60,130945.413014
12.389012,60,131428.299315
12.65333,60,131792.059068
13.069032,60,132243.151377
13.955301,60,132704.221332
14.656445,60,133261.981148
11.841509,60,133746.853112
8.453712,60,134237.831998
14.217638,60,134753.187388
20.831708,60,135197.650785
19.824052,60,135637.494679
22.480935,60,136102.058933
19.832452,60,136612.474621
13.344003,60,137052.981562
16.704795,60,137534.695128
14.114696,60,138049.225585
16.123643,60,138535.716367
16.419635,60,139010.177326
15.245867,60,139516.859863
16.117861,60,140057.970755
13.597077,60,140534.040503
12.004467,60,141052.495419
12.838709,60,141493.65975
15.962596,60,142025.391721
16.990485,60,142462.951802
11.572947,60,142839.704087
15.430245,60,143353.868424
8.654112,60,143891.020629
11.1972,60,144353.261668
12.180822,60,144825.51661
14.058754,60,145204.681845
9.355847,60,145729.208159
11.199564,60,146169.089665
14.705654,60,146577.694628
12.468151,60,146868.981345
13.125595,60,147281.314153
10.079157,60,147633.418229
6.943161,60,148186.691329
15.744956,60,148816.050325
11.318748,60,149113.254312
15.960267,60,149590.056136
10.227032,60,150086.053566
14.039126,60,150569.936421
8.149127,60,151024.50314
4.539952,60,151184.610363
8.2363,60,151634.178012
15.478886,60,152029.952781
15.890342,60,152720.575094
19.093481,60,153198.320525
8.906278,60,153758.08079
16.361468,60,154252.737488
12.424594,60,154720.15426
15.886957,60,155079.636679
8.789702,60,155584.573129
16.75003,60,155983.948756
14.279248,60,156433.114904
9.288834,60,156802.240931
14.244585,60,157333.625169
13.451983,60,157751.567822
14.073907,60,158411.775234
17.149568,60,158851.876032
12.755104,60,159279.645131
11.602692,60,159753.117823
11.578905,60,160203.314389
13.931536,60,160598.595706
12.686825,60,161144.079724
9.34822,60,161809.220876
4.211445,60,162295.37218
10.646512,60,162793.617254
18.761167,60,163192.715582
11.851894,60,163608.291442
19.090094,60,164050.013068
15.776235,60,164686.137883
12.659553,60,165233.543444
13.803993,60,165864.139999
11.36992,60,166378.524094
14.445332,60,166798.174448
20.205048,60,167232.866149
12.624839,60,167908.086941
16.696222,60,168293.457276
9.623251,60,168711.728697
8.835502,60,169402.128477
16.134983,60,169775.299132
15.130141,60,170101.498324
14.730723,60,170557.252671
10.311815,60,170962.03089
18.863829,60,171306.960645
13.157502,60,171913.646262
9.826613,60,172279.806937
10.214982,60,172959.162362
17.172067,60,173327.961265
13.665966,60,173699.603966
15.556597,60,174142.346555
11.294775,60,174668.937934
18.156061,60,175047.552218
17.463883,60,175355.643395
18.614314,60,175699.803083
11.486943,60,176375.328402
12.728441,60,177023.994922
10.26363,60,177317.730977
12.3249,60,177874.531087
8.323419,60,178285.81781
9.491482,60,178979.960678
18.389505,60,179492.171067
9.432836,60,179891.451171
16.271161,60,180442.284211
15.431896,60,180740.914977
8.756125,60,181346.651013
12.649099,60,181977.114959
12.859569,60,182556.300706
14.379078,60,182819.52761
11.083312,60,183100.026345
12.578124,60,183480.900568
14.704557,60,183881.16403
13.97644,60,184311.60249
10.85621,60,184624.404765
14.066281,60,184967.05607
8.990558,60,185628.513563
14.882793,60,186058.050459
11.532314,60,186405.972071
16.69679,60,186712.114303
19.687543,60,187075.743588
14.351639,60,187383.721084
14.766209,60,187833.782077
8.583115,60,188213.871774
13.540559,60,188768.007228
12.73891,60,189144.424738
10.959796,60,189813.321222
12.245946,60,190518.947914
12.829927,60,191149.824896
14.765825,60,191801.378011
11.625456,60,192165.329511
14.597372,60,192463.454186
13.764106,60,192791.563325
11.568818,60,193044.536811
16.038121,60,193284.495478
16.469961,60,193535.540066
11.99362,60,194183.888582
12.83054,60,194802.499532
10.139789,60,195212.330905
8.716302,60,195601.718916
16.833407,60,195984.122335
10.460544,60,196611.105588
10.860552,60,196959.068619
10.299221,60,197283.249217
13.012885,60,197921.040287
15.591396,60,198433.538572
17.817086,60,198689.580299
15.212962,60,199144.851622
15.625538,60,199595.79621
7.26068,60,200157.195552
12.216064,60,200598.044298
10.250033,60,201014.316257
8.78359,60,201475.327104
18.251054,60,201831.329822
12.245069,60,202124.63449
11.370246,60,202552.178645
12.84046,60,203107.749923
9.722919,60,203820.077064
11.71801,60,204404.43074
12.229782,60,205062.218655
13.667441,60,205414.500884
8.723277,60,205697.504268
5.742578,60,206331.731982
13.656845,60,206803.217683
15.114581,60,207381.027794
12.431504,60,207764.046796
14.845687,60,208227.922788
17.118325,60,208627.175366
8.26479,60,209236.956584
12.278407,60,209816.038777
14.28724,60,210419.840068
11.074543,60,210826.6479
8.37794,60,211169.170714
8.706966,60,211701.14085
6.874101,60,212295.79386
13.662358,60,212950.372784
12.157481,60,213526.608384
9.299793,60,213959.029474
9.233331,60,214503.656152
11.770794,60,214771.796943
12.414185,60,215210.798818
14.811404,60,215600.656389
15.186735,60,215869.229342
11.169695,60,216317.577322
5.072956,60,216920.482347
10.267975,60,217265.726012
4.876599,60,217789.987046
19.800034,60,218085.925883
7.740769,60,218408.587675
9.828344,60,218826.240705
9.86321,60,219308.41323
16.418867,60,219667.264895
16.111356,60,220200.857378
11.938297,60,220481.081878
9.545789,60,220913.541623
13.666405,60,221205.213134
12.501928,60,221655.119622
12.74093,60,221956.561549
3.186091,60,222341.703201
4.523625,60,222495.176942
15.18406,60,222802.055164
3.307186,60,223097.303205
12.127907,60,223403.09755
8.995875,60,223853.141494
10.899185,60,224088.427762
18.019213,60,224384.098359
9.389504,60,224958.725511
13.090646,60,225367.074694
12.700931,60,225732.241111
9.922587,60,226058.016657
11.342298,60,226310.652401
8.400944,60,226707.01111
16.460269,60,227042.777257
15.79866,60,227362.939833
11.062095,60,227697.697443
19.057092,60,227907.659743
17.201453,60,228146.795783
16.961499,60,228664.929423
18.698296,60,228998.550523
17.65986,60,229243.13359
10.259647,60,229605.613332
8.09795,60,229988.555412
0.177633,60,230238.264604
11.073588,60,230492.851877
14.638143,60,230942.386978
13.558115,60,231221.508205
16.601894,60,231514.129834
18.179191,60,231776.312708
6.256723,60,231955.982657
20.635333,60,232198.757239
10.989472,60,232531.428146
15.316748,60,232870.666753
13.96715,60,233183.848689
16.664067,60,233468.825763
8.900014,60,233929.172374
15.439358,60,234276.619741
15.227389,60,234750.871267
17.370637,60,234934.360959
17.47208,60,235184.204611
14.162599,60,235528.636055
16.132181,60,235798.977085
14.336659,60,236114.237463
13.867995,60,236424.338854
13.684167,60,236773.737375
14.353133,60,237032.57194
12.696622,60,237481.782912
15.379134,60,237858.662456
16.28432,60,238280.710897
13.400109,60,238668.716393
14.763429,60,239076.228191
15.885047,60,239461.807854
16.567027,60,239862.407981
17.064928,60,240251.46439
9.831359,60,240641.243388
17.262377,60,241016.06967
11.225938,60,241334.062708
17.172358,60,241676.910002
10.85108,60,242131.604697
18.588271,60,242444.994498
14.61879,60,242923.188979
16.738203,60,243428.905995
17.254223,60,243754.710129
17.977121,60,244138.214824
15.155663,60,244613.480907
15.576308,60,245137.986069
15.373935,60,245488.7793
17.909543,60,245823.476872
13.605218,60,246276.036489
17.238629,60,246612.384936
15.048705,60,246993.19512
17.318801,60,247278.339318
11.754152,60,247601.677551
16.725153,60,247997.051657
16.893214,60,248381.626113
11.803556,60,248836.856092
16.391254,60,249141.674915
17.799567,60,249447.007828
18.076085,60,249717.2286
16.002803,60,250134.535725
12.258608,60,250483.831662
8.865596,60,250815.861477
17.010387,60,251217.495502
7.858155,60,251536.871494
17.151277,60,251813.757949
17.715102,60,252204.222512
12.666589,60,252466.273026
17.163121,60,252785.016254
16.334492,60,253175.359954
17.666194,60,253464.245837
16.785738,60,253858.108997
10.570976,60,254106.330097
13.625598,60,254432.691884
17.909119,60,254751.426513
15.930344,60,255170.99601
12.166752,60,255424.967279
18.828398,60,255716.680804
16.573288,60,255940.326464
16.96626,60,256259.463487
11.446524,60,256513.055962
14.317613,60,256907.896881
8.536059,60,257235.81331
11.099611,60,257674.198652
17.743759,60,257977.010742
14.021681,60,258278.335738
17.27266,60,258606.912168
16.886979,60,258933.298865
16.671001,60,259211.548538
10.985656,60,259621.75576
17.945619,60,259889.197968
17.151302,60,260202.156239
15.801737,60,260559.840186
14.564383,60,261030.677837
17.802039,60,261327.365508
10.835215,60,261723.48149
8.581958,60,262098.826052
12.800957,60,262432.247313
17.430586,60,262773.613266
16.269695,60,263206.405648
19.559394,60,263553.098859
8.959078,60,263872.909386
17.455088,60,264174.779684
19.075857,60,264524.363582
12.719967,60,264865.896009
15.081001,60,265203.829297
9.013923,60,265526.579427
12.510832,60,265874.009809
16.028884,60,266350.936072
11.191274,60,266660.778499
18.140618,60,266949.235651
16.177386,60,267198.079019
16.093525,60,267599.637874
17.252714,60,268006.04339
16.185154,60,268338.875271
8.194611,60,268611.134713
7.292008,60,268807.555739
10.107125,60,269272.893894
12.545668,60,269684.611777
12.89778,60,270085.556543
14.966216,60,270470.126121
13.795769,60,270755.79916
14.753813,60,271180.823039
16.564353,60,271567.802084
11.725273,60,271937.108974
16.191507,60,272286.792835
9.338583,60,272739.024158
16.556836,60,273180.36577
17.754934,60,273497.180975
14.760463,60,273878.069948
18.876962,60,274121.406582
16.063781,60,274516.047743
11.329456,60,274790.570317
14.166778,60,275214.239005
17.287529,60,275541.060245
17.671736,60,275858.902165
10.014758,60,276189.01765
15.794334,60,276597.061783
10.002985,60,276862.31582
18.979606,60,277213.328373
18.947837,60,277540.888575
7.534665,60,277741.972168
10.475072,60,278096.80544
9.919851,60,278277.438039
11.224571,60,278701.752112
11.290486,60,279025.128337
17.051418,60,279435.219953
17.804857,60,279785.729704
5.80844,60,280129.490739
10.965138,60,280364.461554
10.576713,60,280699.373586
11.831485,60,281004.145205
11.045391,60,281213.847926
18.669747,60,281558.457981
19.039255,60,281821.148638
18.714998,60,282115.519372
12.678925,60,282420.047322
10.098651,60,282662.906489
13.586459,60,283002.27235
9.60183,60,283430.763842
10.322522,60,283709.045554
17.994852,60,284066.918096
15.454213,60,284508.486113
15.103773,60,284939.835647
6.166535,60,285254.882305
3.051314,60,285573.758124
10.546076,60,285907.618562
16.544884,60,286230.488071
14.875251,60,286554.047735
15.277373,60,286885.180245
12.997192,60,287125.356268
12.896611,60,287555.963467
14.811586,60,287863.292544
15.860503,60,288282.039619
15.537321,60,288608.559482
15.003787,60,288873.790925
7.30912,60,289033.775762
9.793184,60,289213.763094
11.620373,60,289418.463112
14.846487,60,289806.785008
14.293013,60,290237.7013
6.229721,60,290567.603983
15.309038,60,290777.007106
9.592991,60,291074.114579
4.479311,60,291342.013474
11.842851,60,291769.527696
17.883843,60,291989.457592
17.160542,60,292320.341994
11.823806,60,292548.180009
17.996784,60,292895.311203
18.134073,60,293207.738399
9.641834,60,293526.53964
10.770945,60,293759.378105
19.348032,60,294051.237446
13.298025,60,294306.66586
12.031859,60,294499.246439
4.982211,60,294833.397238
14.28675,60,295156.815599
9.932863,60,295481.816654
10.879764,60,295760.894049
14.07628,60,296058.108417
17.537156,60,296456.339925
8.469113,60,296790.130581
15.08663,60,297073.614712
9.544198,60,297359.864623
11.529885,60,297706.506046
16.960133,60,298081.631709
17.267196,60,298499.016048
17.507841,60,298942.006348
9.682792,60,299271.948324
14.646728,60,299608.873377
18.985863,60,299905.525151
5.822473,60,300308.140329
8.327105,60,300705.974632
14.821383,60,300992.293456
12.185245,60,301333.546778
10.056555,60,301614.792578
14.530666,60,301934.02855
7.358793,60,302108.292722
10.26254,60,302384.765341
5.401797,60,302706.280627
15.922975,60,302909.529497
9.062371,60,303250.296874
19.570452,60,303569.011909
7.140231,60,303876.017385
13.238244,60,304143.08789
19.649284,60,304384.058118
3.806043,60,304637.445379
15.635058,60,305068.011154
15.805001,60,305356.853064
15.409237,60,305813.569352
11.368869,60,306153.700352
14.010843,60,306553.924777
13.700118,60,306839.684017
15.96538,60,307301.818933
11.488816,60,307767.499258
4.089519,60,308046.228999
9.036657,60,308376.106637
16.356092,60,308615.744683
16.041064,60,309009.077808
15.646096,60,309466.131758
18.130558,60,309692.542685
15.033191,60,310073.654121
18.357004,60,310406.130601
14.359552,60,310712.098019
10.156051,60,310947.554996
12.51676,60,311366.820827
17.195132,60,311661.954668
9.973274,60,311935.887381
6.078777,60,312083.335973
14.199496,60,312523.313699
17.037389,60,312789.400434
6.857369,60,313141.635385
9.65898,60,313398.880026
15.397265,60,313668.94041
13.355142,60,313958.172693
17.501216,60,314296.070472
11.533314,60,314598.903897
17.038485,60,314997.439335
16.613363,60,315260.039531
15.395111,60,315623.66655
9.535453,60,315922.120489
10.398385,60,316219.951849
