#{"t_start": 1592404429.863553, "env_id": "cdtn-more-simplified-v2"}
r,l,t
23.101003,60,97148.061391
21.865249,60,97935.190186
20.99853,60,98745.826218
20.358472,60,99486.946018
1.268788,60,99688.110736
21.462825,60,100518.146953
22.156806,60,101334.845059
20.797802,60,102090.233914
22.556226,60,102736.453457
22.178438,60,103445.264282
24.79747,60,104213.014359
21.572652,60,104646.878559
23.263256,60,105351.258183
24.731717,60,106042.696856
25.108033,60,106751.415533
25.618627,60,107403.554528
17.746567,60,107582.090173
24.988642,60,108321.09591
23.928249,60,109014.059777
26.556749,60,109761.766421
22.970723,60,110484.296346
23.990511,60,111227.740696
19.251121,60,111457.205951
22.305456,60,112063.855194
27.060389,60,112802.452291
23.145017,60,113575.039486
23.892794,60,114311.23915
23.567005,60,115181.433092
22.999811,60,116146.9502
22.650321,60,116850.748806
21.313852,60,117447.02821
22.269029,60,118160.324318
24.844384,60,119045.373779
22.448818,60,119778.735395
26.595712,60,120439.379999
17.824126,60,120983.676129
25.80705,60,121693.347116
22.552986,60,122416.37188
21.99492,60,123081.806766
23.414826,60,123993.480844
20.139513,60,124445.022842
17.770308,60,124960.370067
24.7276,60,125866.080208
22.582986,60,126581.707394
22.691193,60,127278.321192
22.344137,60,127945.586188
27.459425,60,128559.146127
25.753905,60,129219.132862
23.64616,60,130216.059482
24.161385,60,131145.191399
22.505994,60,131693.858481
18.4552,60,132064.900232
24.95262,60,132922.384527
24.035477,60,133643.567163
27.047106,60,134344.730997
25.360816,60,135158.432586
23.816012,60,135850.339112
25.442921,60,136673.280321
20.50892,60,137162.568964
24.245659,60,137879.024255
24.70837,60,138764.27502
23.101224,60,139490.513566
23.805047,60,140149.149101
15.884623,60,140353.745702
22.112606,60,140878.945627
18.468098,60,141177.477369
17.992248,60,141502.761332
19.722964,60,142049.611938
24.068444,60,142764.105924
23.94314,60,143454.970097
23.454824,60,144064.921869
23.781719,60,144791.566121
23.231425,60,145465.650331
22.085075,60,146071.19546
27.541173,60,146760.000704
26.766535,60,147380.918492
22.576958,60,148059.630226
24.036396,60,148741.356655
24.126904,60,149519.183797
28.225734,60,150203.230781
22.81303,60,150903.528848
22.663163,60,151416.598026
22.974315,60,152059.220742
22.51234,60,152664.329782
23.428082,60,153311.53462
21.808825,60,153830.606181
16.363433,60,154054.590438
26.028978,60,154688.88608
22.274454,60,155405.544253
19.31573,60,155626.34784
22.794316,60,156373.373978
14.92807,60,156578.359928
24.572331,60,157356.113407
21.196053,60,157997.248982
22.583001,60,158518.979657
19.624087,60,159282.699648
21.139449,60,159682.532116
20.957383,60,160263.253078
22.553063,60,160956.824062
21.741024,60,161757.37282
22.954553,60,162577.498721
25.606048,60,163211.014803
20.940733,60,163432.755354
17.021823,60,163631.404995
22.098442,60,164398.632373
21.769985,60,165106.125536
16.204888,60,165299.298635
19.932439,60,165732.421367
24.395491,60,166647.003225
25.351229,60,167153.489669
21.91624,60,167438.56686
18.501396,60,167624.887904
18.724252,60,167812.525054
24.249029,60,168165.532935
23.734479,60,168453.984928
17.503927,60,168991.112515
26.903349,60,169487.493925
24.196894,60,169969.313386
17.471453,60,170166.326983
17.449758,60,170348.336585
28.509319,60,170664.002919
16.591573,60,170849.866262
25.300787,60,171227.94205
29.2656,60,171746.626344
14.918549,60,171914.372813
20.794936,60,172652.743596
20.563253,60,172828.566097
15.001538,60,172987.922948
19.662173,60,173159.270336
18.884508,60,173334.318711
29.503045,60,173613.447413
18.997817,60,173775.190947
23.17911,60,174486.633662
23.856564,60,174666.251302
23.702971,60,175404.209318
22.836198,60,176075.19877
19.263799,60,176241.241684
23.763144,60,176977.970176
26.459017,60,177772.732597
23.739452,60,178506.916041
23.135914,60,179125.345367
23.142274,60,179853.157972
25.444366,60,180726.972829
22.255814,60,181451.567002
19.012722,60,181777.440024
24.239487,60,182433.046104
26.786077,60,183150.810544
22.549261,60,183848.737626
24.640014,60,184674.596105
23.549028,60,185202.252136
18.140389,60,185475.591749
17.107139,60,185682.137336
19.617037,60,185919.598714
15.756585,60,186501.234327
18.983306,60,186705.268583
18.891319,60,186907.463603
18.931923,60,187112.611761
19.208921,60,187314.043888
19.790555,60,187551.041781
23.188974,60,187820.233492
23.780117,60,188197.746911
19.683063,60,188615.541801
22.960964,60,189079.772487
23.053184,60,189434.376135
18.611584,60,189742.255365
18.509385,60,189955.638859
17.437713,60,190444.927786
18.111104,60,190767.789503
14.500603,60,190987.031953
18.882367,60,191420.229529
20.020871,60,191775.16889
23.8926,60,192444.041786
21.818059,60,192698.287426
18.639701,60,192904.563031
21.510821,60,193678.731659
22.721891,60,194491.592218
22.86706,60,195225.708215
23.335818,60,195999.44699
24.43795,60,196835.636948
21.951475,60,197168.665168
18.663637,60,197385.968751
19.562302,60,197589.132742
20.719482,60,197823.21833
17.012204,60,198018.967507
22.597035,60,198633.985289
24.58783,60,199119.439115
21.686325,60,199776.507422
25.809428,60,200556.384636
22.30249,60,201319.419942
23.515072,60,201965.101061
19.754552,60,202338.496574
22.297861,60,203091.328879
22.142912,60,203751.583642
21.865202,60,204494.092972
22.395641,60,205265.566055
25.706047,60,206165.509166
22.145909,60,206910.836738
21.168035,60,207681.131148
25.566541,60,208526.97926
22.457221,60,209283.182945
22.216505,60,209991.01877
21.708627,60,210695.220297
22.942533,60,211655.58097
21.000403,60,212480.14077
22.378783,60,213237.303517
21.728441,60,213987.577764
22.324981,60,214743.605895
22.564227,60,215586.628768
23.522354,60,216417.204458
22.114747,60,217204.204048
23.886784,60,218055.635873
21.867723,60,218757.426931
21.389639,60,219554.803688
20.531241,60,220306.360568
19.115459,60,220823.867516
22.441364,60,221625.740139
20.880965,60,222395.788603
24.34815,60,223310.583947
21.776593,60,224008.192977
21.812247,60,224852.613133
22.465538,60,225678.226733
22.979751,60,226601.830407
22.360989,60,227337.079931
22.68716,60,228046.70168
22.054246,60,228769.57486
21.886805,60,229511.352243
21.136208,60,230248.560302
18.878065,60,230606.149382
22.304658,60,231358.570317
24.275742,60,232276.622675
24.420356,60,233082.231795
19.603025,60,233568.684618
19.271584,60,233827.311422
21.725357,60,234559.009753
21.95636,60,235352.333726
17.026908,60,235560.990066
24.551559,60,236213.045413
20.533537,60,236869.595812
17.954089,60,237223.046849
18.014165,60,237501.569002
17.567772,60,237771.5212
17.069039,60,237971.023114
18.356698,60,238179.289143
24.442512,60,238951.33581
23.31472,60,239642.033341
25.462888,60,240274.129333
21.271275,60,240472.68164
19.482934,60,240693.788579
24.531186,60,241481.401818
23.764931,60,242222.76795
20.644467,60,242984.454572
18.038756,60,243170.652579
22.942198,60,243933.99426
25.192299,60,244786.492527
22.65055,60,245399.737662
25.405404,60,246101.399044
18.610304,60,246267.040981
18.305082,60,246432.454053
24.038887,60,247286.662069
22.984467,60,247983.23334
17.509827,60,248154.962416
22.688512,60,248824.558201
27.266772,60,249495.740271
23.874429,60,250265.504191
22.738,60,250976.565709
23.567319,60,251701.004257
22.624959,60,252333.807908
22.408666,60,252967.927673
23.224639,60,253778.297462
23.432972,60,254513.921866
24.486977,60,255381.368556
27.38454,60,256185.276582
22.754384,60,256890.341346
22.247289,60,257566.890758
23.962775,60,258353.371861
26.014016,60,259119.120801
25.784677,60,259901.756365
24.000261,60,260573.35787
24.443538,60,261364.800878
25.759718,60,262199.178523
24.86271,60,262923.129092
22.548679,60,263613.348727
23.111273,60,264301.798474
14.894088,60,264596.871607
21.619746,60,265181.512721
23.909155,60,265864.404301
22.453358,60,266558.39294
26.030298,60,267237.967999
25.538482,60,267944.277808
22.870038,60,268540.69821
21.562249,60,269215.920436
19.78358,60,269633.433339
22.931458,60,270194.590119
21.986724,60,270827.198131
22.036652,60,271555.061446
22.745407,60,272362.708012
20.596706,60,273123.044802
21.914209,60,273931.912896
22.500123,60,274752.084061
24.27908,60,275497.476773
22.455322,60,276175.395857
23.409676,60,277016.243946
22.367634,60,277835.806492
22.895275,60,278500.62263
25.634363,60,279220.708604
22.318301,60,279884.826088
20.943027,60,280655.406908
22.398473,60,281401.564433
22.530889,60,282184.425373
21.844604,60,282915.107944
22.579556,60,283590.948579
23.416752,60,284310.572064
22.63896,60,285048.817708
25.333536,60,285766.358404
23.359131,60,286565.341557
23.340371,60,287205.001284
22.393282,60,287657.776577
22.574869,60,288316.699158
21.727054,60,288649.535401
23.027954,60,289390.532568
25.489518,60,290076.861814
23.250007,60,290712.992846
24.736177,60,291047.695158
20.330587,60,291516.799374
23.585554,60,292230.882378
23.789928,60,292706.34683
23.654963,60,293287.967926
19.850081,60,294113.42689
16.832861,60,295038.651583
18.363102,60,295474.27913
21.87154,60,295999.501437
20.634816,60,296538.609556
24.171274,60,297158.424378
23.099192,60,297760.125117
23.652207,60,298424.006093
22.138163,60,299039.593852
21.838697,60,299610.838087
22.741739,60,300347.597652
22.303002,60,300596.840779
22.031879,60,301096.414594
25.517721,60,301972.52123
18.419668,60,302203.313631
22.411691,60,302844.292111
20.607577,60,303235.644856
23.284991,60,304047.333284
23.39338,60,304900.328179
18.480152,60,305200.298973
23.140029,60,305770.451532
21.046463,60,306476.991008
21.691442,60,307174.475053
27.34138,60,307906.003671
26.377507,60,308640.851512
22.241402,60,309447.63794
18.731122,60,309654.695141
22.98454,60,310253.303852
16.933422,60,310461.216645
17.141718,60,310661.910582
19.087495,60,310950.606682
17.24004,60,311159.089592
22.795862,60,311651.058043
26.837856,60,312378.438166
25.797891,60,313063.333225
20.007547,60,313268.233465
17.913416,60,313734.916986
19.911357,60,313956.478284
17.722972,60,314160.627005
17.946783,60,314345.538307
18.615517,60,314527.353996
18.890681,60,314718.85447
21.059453,60,314962.003436
22.351404,60,315161.879328
26.643306,60,315933.301406
22.828186,60,316214.834507
18.697672,60,316397.933556
24.7805,60,316749.192501
25.690917,60,317591.762001
23.132203,60,318327.213595
19.748275,60,318505.097117
21.74424,60,318875.035136
24.546534,60,319376.350411
17.724931,60,319580.669853
21.532107,60,320391.639607
25.784014,60,321273.547062
25.498478,60,322074.530994
22.992865,60,322746.44644
22.119476,60,323468.786456
24.129429,60,324182.898078
23.014029,60,324923.697463
20.205281,60,325100.035707
22.950154,60,325855.713309
19.588282,60,326030.584291
24.955414,60,326700.82823
25.951857,60,327434.989245
28.594946,60,327913.632831
22.823318,60,328648.643903
24.047099,60,329318.4793
19.589645,60,329480.576129
26.406285,60,330232.516973
26.76337,60,331077.001042
21.873876,60,331738.202689
26.230871,60,331957.489414
24.160585,60,332827.316409
24.633711,60,333640.516805
20.758342,60,334183.588882
27.656157,60,334908.787221
18.90014,60,335310.13971
21.921019,60,335975.170966
20.438643,60,336440.63635
25.123083,60,337208.311063
28.071762,60,337868.161668
18.855226,60,338045.676408
24.287154,60,338661.332318
24.348455,60,339557.21092
19.378334,60,339738.209674
22.575984,60,340304.461679
17.332284,60,340510.351911
20.216633,60,341094.496392
22.930292,60,341851.146418
24.580426,60,342672.606966
25.422796,60,342891.389371
18.8481,60,343066.329157
22.904944,60,343829.387509
22.63125,60,344551.263254
27.502626,60,345075.058722
24.620177,60,345972.923798
23.601192,60,346733.729604
23.635202,60,347493.835099
24.038742,60,348420.02154
22.852474,60,349196.504934
22.723308,60,349929.035371
23.909511,60,350657.992658
21.910527,60,351471.120156
21.106003,60,352297.969092
23.593191,60,353037.140834
18.322379,60,353238.241495
21.083931,60,354066.072708
25.212666,60,354746.300827
20.380561,60,355072.57405
19.060144,60,355288.931098
19.695096,60,355691.009408
26.640412,60,356504.268165
17.568829,60,357288.110267
18.804682,60,357547.494448
17.836918,60,358179.30019
20.507118,60,358872.277581
20.673805,60,359349.151964
22.876207,60,360108.815697
22.873253,60,360816.246794
26.818333,60,361528.585363
24.095249,60,362225.646214
15.445485,60,362639.672551
21.628955,60,362866.015613
17.99936,60,363200.261846
16.341889,60,363715.899243
16.209531,60,364196.967366
25.392523,60,364558.731567
16.342654,60,364777.313471
18.066437,60,365250.977055
19.71752,60,365686.833344
21.23701,60,366167.430956
24.614415,60,366410.166387
17.627493,60,366615.681708
20.475381,60,366929.433007
25.834179,60,367731.983455
21.169205,60,368410.913774
22.825435,60,369104.494343
26.311944,60,369769.423042
22.858554,60,370554.420776
14.741481,60,370740.833722
22.119704,60,371496.051507
25.968535,60,372277.175748
24.206878,60,372697.53013
22.550333,60,373433.157679
25.782069,60,374111.923243
22.969989,60,374731.119243
25.765009,60,375203.242662
23.948285,60,376059.172933
22.463655,60,376768.094081
19.623814,60,377279.335522
22.470128,60,377918.472272
22.95604,60,378557.578249
23.792775,60,379198.582906
23.221345,60,380034.672559
22.034108,60,380737.399253
26.384787,60,381544.076729
23.591072,60,382133.754702
23.007417,60,382314.984596
21.295812,60,382699.301239
22.837491,60,383450.109855
24.093122,60,384178.3776
19.600422,60,384350.125092
23.796354,60,385145.855634
19.396046,60,385621.135154
16.788799,60,385795.352662
24.126806,60,386535.380826
24.720304,60,387023.604874
17.620641,60,387302.160231
18.093549,60,387693.662059
23.413001,60,388580.765969
22.291833,60,389628.384827
23.368929,60,390607.981966
22.362266,60,391419.424217
23.717469,60,392106.694705
22.10494,60,392956.39157
21.05317,60,393426.12264
16.115874,60,393666.843745
23.477942,60,394584.493734
20.663095,60,395366.687695
19.64046,60,395604.743508
21.831965,60,396326.946471
21.77893,60,397048.323015
22.74831,60,397855.826872
22.511681,60,398587.821688
26.02068,60,399282.913734
24.622376,60,400087.816452
25.965588,60,400890.991277
22.607388,60,401658.833785
24.085785,60,402576.660629
22.590528,60,403270.151241
22.824186,60,403942.534385
22.633551,60,404686.425157
22.674909,60,405418.716944
24.154989,60,406003.201905
23.150406,60,406685.487571
25.183887,60,407427.859507
23.760444,60,408023.90989
17.321154,60,408233.298588
22.752507,60,408649.164744
20.756802,60,409334.470834
17.140413,60,409695.484993
21.061331,60,410256.181768
26.834071,60,410830.08597
16.129543,60,411052.227608
21.225178,60,411641.182297
24.519828,60,412436.50859
22.023439,60,413240.07988
19.69451,60,413459.024253
20.808467,60,413838.315677
22.866447,60,414508.990416
21.805582,60,415260.232485
23.211767,60,416069.380289
22.544569,60,416746.623131
23.816806,60,417450.968475
22.194426,60,418082.998691
21.805161,60,418664.984286
21.123545,60,419363.607852
21.66999,60,420069.889512
23.363747,60,420885.165261
24.571455,60,421603.367695
23.060021,60,422422.377621
17.927473,60,422630.925036
24.279862,60,423405.941417
19.575038,60,423559.736498
19.393364,60,423713.808342
22.50432,60,424378.521267
22.495803,60,425028.238502
24.405942,60,425746.277552
22.424458,60,426448.895571
22.329422,60,427158.580026
20.962806,60,427818.528829
22.356873,60,428523.663065
21.958347,60,429170.392087
19.64024,60,429323.357409
21.847947,60,429970.353766
20.21566,60,430128.769104
22.284751,60,430870.969006
22.096669,60,431528.366471
16.558827,60,431682.989166
21.960687,60,432406.088613
17.454801,60,432949.28984
20.362865,60,433444.777089
19.803845,60,433915.678068
15.350885,60,434139.196647
18.501936,60,434430.020942
21.813885,60,435063.493806
22.294859,60,435744.201647
22.031172,60,436228.950522
19.021409,60,436564.416965
22.6368,60,437311.760088
23.413569,60,438041.293521
22.261795,60,438739.258012
22.167664,60,439419.898275
22.277291,60,440096.517276
20.023213,60,440738.323352
20.894063,60,441356.582581
22.530361,60,441965.172197
21.999299,60,442645.380538
22.332825,60,443346.664976
21.803429,60,444022.278877
21.479897,60,444491.371272
21.921408,60,445172.360183
22.255548,60,445914.057205
22.537245,60,446592.403421
22.200016,60,447227.190228
19.5343,60,447776.652965
23.078154,60,448368.442934
21.885071,60,449040.575504
20.184964,60,449584.507875
20.581609,60,450081.607133
22.07591,60,450541.87584
21.474045,60,451124.797642
15.853063,60,451396.095963
14.730397,60,451603.126376
17.70543,60,451933.428928
18.076871,60,452175.164839
24.116476,60,452866.567995
22.284548,60,453558.04485
21.94531,60,454236.786479
21.584284,60,454990.473724
22.295355,60,455699.741211
22.183152,60,456409.603374
22.163703,60,457082.001098
21.711594,60,457739.263572
17.212742,60,457917.082172
22.300059,60,458692.970496
16.21817,60,458868.618704
19.738265,60,459527.97604
21.569749,60,460203.496709
17.012836,60,460366.65334
21.041106,60,460774.211206
20.760517,60,461160.320513
18.431405,60,461519.690009
18.639367,60,461681.271235
17.077029,60,461881.736495
22.987252,60,462295.448657
18.933348,60,462452.399075
22.005163,60,462607.10312
25.381287,60,463235.518352
22.119263,60,463826.124348
24.148927,60,464392.092646
24.233184,60,465045.751092
24.258145,60,465706.770497
24.27587,60,466329.851577
23.270658,60,466865.267114
24.381143,60,467530.078604
21.714735,60,468086.270649
27.073269,60,468700.098282
25.575391,60,469150.854318
26.937416,60,469653.602221
22.969352,60,470257.394722
26.068848,60,470897.613695
22.61736,60,471493.503282
23.160134,60,472016.269399
24.078961,60,472694.746871
26.907753,60,473184.311239
25.856643,60,473845.785143
21.736671,60,474358.32681
21.99048,60,474663.100282
17.478316,60,474872.80631
21.777348,60,475084.39767
16.19401,60,475468.212891
21.378463,60,475861.890751
19.665568,60,476075.281504
23.485564,60,476396.413339
28.717632,60,477226.650901
19.076015,60,477450.604824
23.648247,60,478095.421814
20.404729,60,478777.784326
24.142051,60,479807.576339
23.82136,60,480623.765046
10.020163,60,481258.341469
23.011657,60,482108.30825
25.885456,60,483149.314274
24.349753,60,483551.31423
26.338511,60,484548.490574
26.447844,60,485079.011563
24.662983,60,485691.222
19.372435,60,486402.203006
22.433085,60,487149.783202
26.666251,60,487917.486888
22.58432,60,488719.023006
21.71567,60,489547.166763
25.726651,60,490335.669131
22.584756,60,491187.721524
22.528833,60,491993.353038
22.794292,60,492771.691965
23.074437,60,493610.94885
21.735206,60,494401.222331
19.383181,60,494920.295312
22.996195,60,495615.621666
22.865021,60,496581.50776
20.117235,60,497130.697627
23.612983,60,497985.032671
23.0412,60,498827.206333
25.628312,60,499751.540816
25.333263,60,500601.696296
24.040029,60,501482.588232
20.980674,60,502263.222752
21.619585,60,503103.921016
23.091004,60,503942.763721
24.397761,60,504953.413375
26.585512,60,505792.399961
22.884022,60,506595.506653
22.808571,60,507407.083101
24.846945,60,508258.166135
22.583962,60,509022.666774
24.145463,60,509904.116946
22.799479,60,510681.93823
25.846226,60,511532.623938
22.783186,60,512225.86786
22.49603,60,513029.986331
17.396752,60,513309.312944
25.675133,60,514147.925519
19.237645,60,514361.098437
20.086516,60,514604.978972
21.605734,60,514972.035582
25.798834,60,515320.484977
24.924707,60,515661.447716
21.047534,60,516047.50587
18.65008,60,516498.83139
28.050564,60,517252.503917
19.052264,60,517523.588975
20.413554,60,518227.589303
24.31234,60,519001.800227
26.677896,60,519781.18432
22.814892,60,520392.566874
22.238669,60,520930.050414
23.223928,60,521689.217143
23.18904,60,522403.472142
21.416981,60,523019.368759
23.847455,60,523498.402243
25.347718,60,524109.652422
22.946858,60,524472.76833
18.673537,60,524683.815227
19.578662,60,525004.483975
19.92777,60,525677.663563
22.316642,60,525986.090055
17.682256,60,526269.770526
22.817551,60,526855.022249
25.564574,60,527661.917778
23.439638,60,528376.464822
21.21295,60,529020.042346
26.47983,60,529775.080986
20.083759,60,530023.913526
25.796991,60,530491.221812
24.577677,60,531208.237835
20.292172,60,531503.522756
20.91355,60,532014.553958
23.667491,60,532417.155593
22.919353,60,532798.158079
20.8517,60,533048.104539
26.249152,60,533595.52389
22.420602,60,534063.256064
19.26026,60,534293.370779
18.977413,60,534516.325064
19.421615,60,534755.791617
18.839941,60,535256.658994
19.196231,60,535579.707022
22.00796,60,535979.03808
23.896017,60,536274.376385
24.359261,60,536736.071531
17.700926,60,537026.428798
19.484143,60,537541.705541
19.94182,60,537782.99008
27.470735,60,538050.511365
19.207617,60,538276.373293
18.399978,60,538603.833008
21.981272,60,538908.554071
30.32186,60,539215.725495
21.582723,60,539817.647942
23.729643,60,540388.43328
22.951368,60,541003.72926
23.095644,60,541586.397189
27.034279,60,542147.783285
24.397198,60,542886.059909
19.426544,60,543050.206103
22.285152,60,543537.558505
17.947463,60,543875.212878
24.422266,60,544391.532277
18.245855,60,544581.739169
25.872333,60,545212.47959
24.464068,60,545742.325478
22.645923,60,546268.797414
25.854517,60,546843.83761
23.363943,60,547407.467979
24.295109,60,547964.647234
22.296686,60,548485.968864
22.602302,60,549175.518299
24.026622,60,549770.912423
25.38997,60,550458.883578
26.074892,60,550858.120356
28.107905,60,551239.354839
21.484126,60,551474.036095
23.200658,60,551859.335545
22.964105,60,552421.28277
22.480594,60,552904.632542
25.31011,60,553443.341397
22.824871,60,553684.459854
23.346301,60,554183.425565
21.715779,60,554398.641265
22.715623,60,554681.301401
18.265613,60,554921.783548
26.424675,60,555548.638664
26.98567,60,556128.888323
27.583922,60,556625.398715
24.98048,60,557108.08397
21.262889,60,557304.229632
15.743107,60,557684.242911
23.845369,60,558007.403015
18.626785,60,558290.993886
19.987011,60,558600.97548
21.75705,60,558900.352141
20.99693,60,559182.320519
20.359903,60,559396.562105
19.257387,60,559644.443073
20.845505,60,559859.400717
21.478976,60,560303.8699
25.231873,60,560982.526092
22.673329,60,561541.585181
17.963929,60,561843.484493
22.844285,60,562511.367776
26.056052,60,563410.590732
22.588796,60,563928.924197
21.777044,60,564611.499908
19.672199,60,565149.814635
19.70654,60,565753.774375
21.967413,60,566291.255044
19.392802,60,566499.940166
17.066847,60,566661.051517
27.103227,60,567239.5042
25.099703,60,567841.866857
29.613938,60,568450.498016
25.421167,60,569025.418666
29.476388,60,569771.073184
24.80858,60,570136.32842
30.610574,60,570777.042825
19.409905,60,570939.729212
24.727944,60,571470.518714
25.820614,60,572071.570584
25.524211,60,572587.01247
26.16283,60,572935.534343
22.815734,60,573448.319914
26.252282,60,573788.056119
19.547135,60,573956.196747
24.403985,60,574445.283548
25.528139,60,574783.548393
27.63746,60,575180.822743
24.232827,60,575762.305929
25.134939,60,576079.820228
26.508522,60,576380.440816
19.545534,60,576546.133589
26.14327,60,576880.61116
27.459799,60,577501.260414
24.933196,60,577712.515635
27.420558,60,578026.750631
19.46626,60,578402.080482
18.655394,60,578563.898324
19.49153,60,578737.363369
21.407606,60,578900.157414
19.449672,60,579061.367296
19.140339,60,579223.483151
14.801359,60,579635.129643
19.531799,60,579801.520729
25.237935,60,580047.399272
18.083445,60,580293.668135
20.811267,60,580472.056189
19.17263,60,580645.929773
19.548339,60,580810.763298
18.150008,60,581281.133679
19.030008,60,581446.063876
19.345734,60,581611.428949
20.226468,60,581779.754355
18.146116,60,581969.578991
15.558649,60,582316.406575
18.565019,60,582491.220644
19.82247,60,582827.826251
21.890142,60,583004.710332
