#{"t_start": 1599836039.8484995, "env_id": "cdtn-more-simplified-v2"}
r,l,t
7.136909,60,45593.972835
11.491905,60,45875.763971
8.696632,60,46185.677721
8.797299,60,46504.98068
9.596727,60,46792.036029
7.756989,60,47126.176133
6.883971,60,47352.2762
8.837938,60,47725.611839
10.686094,60,48019.629166
7.632197,60,48295.536368
8.393799,60,48591.340423
6.842743,60,48837.035742
6.709159,60,49076.652987
10.418287,60,49399.647017
9.132325,60,49654.929209
11.961314,60,49928.303315
11.526503,60,50213.447395
10.293963,60,50482.63734
12.718179,60,50740.187154
10.716952,60,51106.709774
10.709313,60,51387.096753
11.087495,60,51696.70287
12.173932,60,51962.297297
11.085339,60,52194.511145
6.869936,60,52420.934602
16.484945,60,52716.428025
9.14974,60,52989.422537
6.823396,60,53235.362222
7.885131,60,53549.914661
10.673531,60,53883.298772
12.851299,60,54147.308551
8.748782,60,54458.340671
16.415864,60,54695.987995
14.029063,60,54931.165974
13.927198,60,55173.683861
13.884146,60,55402.291879
15.813645,60,55603.554056
9.275696,60,55887.329181
8.123412,60,56167.388989
9.796362,60,56444.088277
7.173706,60,56825.043346
9.892697,60,57077.74476
8.941812,60,57419.754113
14.385292,60,57633.8325
10.988378,60,57856.652291
16.122384,60,58133.727568
11.417973,60,58452.569258
11.805803,60,58726.63263
9.580197,60,59095.549235
14.467529,60,59422.169061
7.321951,60,59740.984143
16.738376,60,59993.191649
12.739861,60,60227.379219
9.644922,60,60541.608637
14.27291,60,60750.664733
14.748874,60,61027.488662
14.750155,60,61237.06366
14.581805,60,61419.458096
9.541932,60,61670.749622
13.01482,60,61985.448531
14.647884,60,62232.027811
14.368347,60,62498.973241
8.697956,60,62807.425766
11.617728,60,63051.589658
10.391636,60,63302.889557
12.809152,60,63594.828245
12.181616,60,63905.200166
12.583645,60,64256.24505
10.525727,60,64516.541244
13.490976,60,64754.973674
10.031408,60,65004.872243
11.702181,60,65248.364793
14.07981,60,65508.641608
13.090539,60,65747.282536
11.616422,60,66020.593806
13.55492,60,66229.420079
12.684189,60,66469.927837
14.237916,60,66717.705027
5.784294,60,67035.388027
11.510489,60,67336.308817
12.268123,60,67519.184153
5.077896,60,67770.657672
10.859707,60,68064.396122
9.388397,60,68317.538569
9.874266,60,68613.000248
7.186967,60,68999.679543
13.113731,60,69182.21328
15.146846,60,69386.425337
10.123561,60,69683.404832
9.729073,60,69968.623087
13.51173,60,70219.622034
15.852425,60,70414.237539
9.47292,60,70635.70817
14.993642,60,70882.299106
12.161537,60,71153.137774
11.315819,60,71432.861778
11.858463,60,71689.34691
12.836196,60,71971.460665
14.054428,60,72202.013448
16.933353,60,72416.390745
13.735879,60,72619.896995
14.295355,60,72902.124869
11.880063,60,73170.946205
15.438606,60,73371.215308
9.632838,60,73610.565504
14.064903,60,73768.355645
10.781453,60,74053.043521
13.547876,60,74309.522086
11.086016,60,74552.504308
14.230905,60,74767.703328
10.431912,60,74994.724439
12.388403,60,75205.839477
12.174328,60,75426.552074
8.936155,60,75701.816438
8.769906,60,76036.376402
16.428414,60,76249.744269
15.159373,60,76439.250736
8.931103,60,76714.238806
10.524174,60,76980.30758
15.437712,60,77239.445737
14.148131,60,77498.251507
8.911118,60,77764.157688
13.101865,60,77947.601714
14.957019,60,78143.043563
10.050231,60,78453.674896
12.853892,60,78738.438138
14.344622,60,78973.105947
13.198283,60,79189.415025
12.780783,60,79458.885433
11.526647,60,79758.500759
11.598837,60,79977.103674
14.652033,60,80249.72372
16.24718,60,80514.494849
11.15841,60,80852.485377
16.909159,60,81074.415884
8.552639,60,81372.494489
9.179008,60,81682.13646
11.014313,60,81950.196669
13.744838,60,82252.042383
14.854859,60,82557.268221
10.166994,60,82859.279156
9.166389,60,83177.030955
8.604369,60,83344.166598
15.170186,60,83556.975552
10.73263,60,83858.168466
16.472031,60,84019.392449
15.948947,60,84195.845572
12.404742,60,84400.965651
12.537677,60,84668.092529
9.542769,60,84951.959764
12.909646,60,85271.617241
12.432189,60,85487.128426
12.123009,60,85710.679122
9.657004,60,85937.924392
13.370144,60,86168.377523
14.632552,60,86411.36896
10.587845,60,86680.487348
12.95818,60,86907.63685
12.156265,60,87118.767744
14.53885,60,87294.588587
15.210665,60,87474.631372
19.338992,60,87747.711705
18.170497,60,87969.699201
10.037961,60,88162.057114
12.817082,60,88376.4239
17.123964,60,88598.62062
11.943573,60,88791.535817
14.316737,60,89066.174363
12.914413,60,89308.128449
19.915245,60,89519.09123
19.489329,60,89715.405294
11.558817,60,89999.691423
17.323385,60,90187.290807
13.998862,60,90405.00457
14.287112,60,90587.25169
13.735507,60,90831.686311
9.440257,60,91153.563101
17.497449,60,91373.102188
12.837183,60,91684.196026
14.931598,60,91925.615918
16.291128,60,92070.526464
11.526753,60,92364.44232
15.422452,60,92562.092779
18.320054,60,92766.809988
17.243042,60,93010.301059
12.260582,60,93249.999436
12.842163,60,93497.131365
11.747201,60,93805.566669
16.234972,60,93992.010748
22.280329,60,94202.120765
12.892955,60,94410.869619
17.904358,60,94628.892253
16.423625,60,94820.746107
17.687945,60,94973.696809
15.465628,60,95199.161425
10.774876,60,95507.956638
15.931715,60,95676.02643
10.187237,60,95925.344339
14.865237,60,96133.275708
17.428952,60,96324.000677
10.901621,60,96570.685997
17.618463,60,96844.870284
12.746564,60,97163.062294
14.381205,60,97445.297981
19.919358,60,97658.427723
17.594919,60,97872.542315
11.45561,60,98145.295105
18.015598,60,98377.354424
13.739025,60,98589.59429
12.956534,60,98797.376331
14.590671,60,99096.662037
15.327933,60,99345.701801
12.785459,60,99529.657992
12.439817,60,99787.095821
17.044618,60,99972.525643
10.147957,60,100235.824307
14.077204,60,100449.2128
12.60065,60,100729.094282
17.255784,60,101032.40762
16.890314,60,101261.506337
12.583132,60,101539.755615
12.963142,60,101849.467238
15.81938,60,102080.618389
11.185371,60,102398.611726
13.201863,60,102645.058995
18.547019,60,102827.450047
12.167557,60,103056.906308
18.656356,60,103224.665732
11.679337,60,103487.502295
12.806477,60,103689.933032
16.713141,60,103876.442962
12.562834,60,104128.158411
11.458301,60,104396.051301
11.662798,60,104623.180493
17.287579,60,104782.88532
18.023409,60,105002.849405
12.997736,60,105256.170204
16.622079,60,105411.319782
13.288654,60,105671.247521
22.282393,60,105862.176376
11.203502,60,106128.006601
12.261323,60,106395.956985
12.80725,60,106650.176144
13.092921,60,106875.718063
13.982565,60,107095.492915
12.797004,60,107324.42382
12.848391,60,107573.469102
13.402561,60,107767.411701
12.683993,60,107988.370872
12.895655,60,108227.425019
12.348454,60,108496.335243
10.097344,60,108770.328139
11.942406,60,109044.477444
12.213299,60,109300.292804
19.070167,60,109461.245486
13.347935,60,109697.932475
13.773776,60,109914.360766
16.637245,60,110112.955738
16.146064,60,110269.874574
10.63058,60,110533.489262
13.836131,60,110784.993273
11.903175,60,111005.549022
16.830088,60,111204.610226
10.482947,60,111421.246924
12.55541,60,111641.379807
10.623854,60,111880.000724
16.323545,60,112052.605344
9.699777,60,112323.763431
10.302417,60,112521.142231
13.88482,60,112733.907308
12.704944,60,112927.301025
16.531211,60,113107.231462
20.021715,60,113312.673916
13.235457,60,113544.856813
16.341668,60,113702.738907
9.83285,60,113998.665354
14.26667,60,114201.070045
14.722857,60,114432.050395
22.603997,60,114632.02323
17.772544,60,114790.220412
15.535533,60,114950.956146
13.328928,60,115172.67452
17.803895,60,115347.510014
14.973482,60,115471.781332
16.744638,60,115641.818685
15.347943,60,115821.630538
16.453693,60,115979.298187
14.927073,60,116127.38181
17.026097,60,116307.207384
12.00583,60,116538.693828
13.597344,60,116710.255535
15.449303,60,116956.627098
13.925169,60,117163.951445
14.267339,60,117364.469673
15.244747,60,117552.169016
13.165332,60,117774.339017
12.118141,60,117975.085066
12.681728,60,118207.009701
11.435492,60,118393.820918
9.627602,60,118656.287352
11.805021,60,118875.702335
10.804489,60,119085.039073
12.764059,60,119319.168866
12.424196,60,119580.871169
17.315959,60,119778.177953
13.002631,60,120006.350313
14.781491,60,120172.803455
12.067326,60,120392.135096
12.361812,60,120624.592583
13.381627,60,120840.674203
12.941222,60,121058.961702
12.895516,60,121267.932601
15.025311,60,121395.103289
13.382248,60,121595.903089
11.014639,60,121757.711086
14.928138,60,121951.769544
18.325727,60,122162.76961
11.451978,60,122397.19392
15.496311,60,122608.367101
18.814527,60,122823.883282
11.397133,60,123012.747479
9.785333,60,123257.180033
10.181629,60,123463.918835
12.273522,60,123680.396327
14.797132,60,123848.95458
11.52977,60,124062.652732
10.874254,60,124281.458487
11.574774,60,124515.768205
13.061091,60,124699.847368
10.991086,60,124930.609362
11.390981,60,125148.22324
10.657351,60,125349.036369
12.350138,60,125570.449004
10.004637,60,125794.919967
17.346229,60,125940.692053
12.233933,60,126152.389179
10.953762,60,126329.246087
12.251095,60,126554.394403
10.413831,60,126796.70993
11.712868,60,127005.588065
10.58201,60,127239.495482
10.308176,60,127477.633895
12.476357,60,127699.898637
13.227535,60,127906.070406
9.790661,60,128090.472408
12.859792,60,128318.564268
12.443829,60,128535.701471
14.422259,60,128745.210412
12.192523,60,128969.592985
17.168646,60,129190.838024
10.505697,60,129434.365747
15.376888,60,129601.756238
10.118865,60,129810.937635
12.224024,60,130034.421693
12.826548,60,130205.326479
12.431233,60,130414.545637
12.369873,60,130608.259978
9.638664,60,130872.727838
10.327782,60,131103.852145
13.61268,60,131269.30991
11.841122,60,131526.652001
19.075161,60,131726.99375
12.59704,60,131976.592713
9.881583,60,132158.74554
11.925066,60,132398.020727
14.49608,60,132587.333425
12.198207,60,132767.133972
14.010473,60,132951.136288
11.827052,60,133163.391234
13.54651,60,133388.103644
12.491676,60,133596.078094
13.404787,60,133821.413103
14.700345,60,134029.417513
13.592868,60,134273.433122
15.135135,60,134482.059235
12.610863,60,134749.268056
12.802718,60,134966.791874
13.318525,60,135196.608928
14.583741,60,135401.936496
11.122436,60,135606.376239
13.903369,60,135802.367072
12.707329,60,136042.548979
11.168857,60,136284.930844
14.753931,60,136484.542603
14.155085,60,136692.685462
12.442285,60,136924.70755
12.359452,60,137125.361125
16.990179,60,137342.274696
16.00325,60,137565.887152
10.780482,60,137803.442782
11.137177,60,137981.693968
14.245367,60,138174.787474
13.5908,60,138381.430475
10.994789,60,138611.632426
13.119196,60,138790.956488
11.819728,60,138992.36987
12.977259,60,139182.885141
12.849475,60,139354.146514
13.346579,60,139538.321571
11.071658,60,139709.755324
11.750687,60,139895.380333
10.121882,60,140114.281698
8.702456,60,140330.815617
8.566232,60,140517.883363
14.23775,60,140723.998617
8.626331,60,140913.542757
7.018808,60,141122.176402
10.175918,60,141284.11707
13.263046,60,141495.484046
9.070095,60,141705.168143
10.429246,60,141916.78732
12.4856,60,142133.85651
11.788622,60,142334.763354
11.314698,60,142546.458734
12.339692,60,142744.929296
11.857233,60,142932.463453
11.372132,60,143155.481391
11.853601,60,143326.280783
11.451329,60,143496.900839
11.693336,60,143651.270824
17.233867,60,143835.554922
13.210867,60,144037.122962
10.17066,60,144235.545718
19.487945,60,144442.62188
17.90243,60,144575.078275
11.32779,60,144767.176905
14.409908,60,144970.206224
12.37128,60,145184.856437
12.025001,60,145391.621334
9.942623,60,145634.987221
11.817563,60,145853.066041
12.607012,60,146047.161683
13.2585,60,146222.470356
11.14598,60,146438.055081
13.068857,60,146653.93775
12.035244,60,146809.352945
12.037173,60,146958.564332
12.688974,60,147157.105099
12.463289,60,147327.930952
11.96055,60,147497.933464
10.616471,60,147717.384978
11.325888,60,147915.228807
10.78501,60,148126.281821
10.535859,60,148358.460929
11.126231,60,148570.753388
11.186085,60,148781.29285
11.466346,60,148979.815178
11.119538,60,149122.823248
11.930325,60,149304.338351
12.297326,60,149473.563504
11.2126,60,149666.501481
13.973687,60,149867.884966
11.870121,60,150007.653253
7.344811,60,150210.937978
7.702392,60,150404.081385
11.210554,60,150556.468515
9.983728,60,150728.828242
12.185421,60,150920.441527
11.297572,60,151136.170355
11.701776,60,151279.733085
12.522076,60,151466.491323
15.696609,60,151644.229299
13.512456,60,151841.190537
12.26268,60,152057.149239
11.039108,60,152230.992211
11.267609,60,152441.337166
13.27677,60,152625.660291
8.183755,60,152824.514601
11.826447,60,153049.81364
11.408156,60,153226.547451
13.935749,60,153406.209404
12.361153,60,153580.050908
13.178456,60,153763.503479
9.831221,60,153967.059371
8.884046,60,154173.722699
9.876819,60,154324.043319
12.531422,60,154514.62788
14.732252,60,154699.765615
12.035829,60,154852.511479
8.925755,60,155007.117406
10.422593,60,155239.620981
7.962026,60,155442.957139
12.65942,60,155659.026253
13.485806,60,155844.068288
13.379938,60,156030.057713
12.480559,60,156225.605526
13.043294,60,156432.703318
12.588061,60,156636.317252
7.659478,60,156833.347487
10.401056,60,157047.714249
8.589536,60,157240.317522
9.442241,60,157408.008516
12.053053,60,157617.451973
19.244642,60,157824.32074
9.563346,60,157986.26966
12.900251,60,158179.635726
8.256544,60,158422.337816
8.465306,60,158623.12462
9.853119,60,158837.444655
12.108113,60,158995.377289
14.464667,60,159193.749462
12.310933,60,159338.331896
14.281128,60,159527.975159
11.326353,60,159744.70487
10.190722,60,159878.051467
10.265212,60,160089.029205
11.683718,60,160304.927023
11.255422,60,160483.003402
13.036878,60,160676.641215
10.116424,60,160837.284448
11.750486,60,161016.755102
11.943959,60,161198.348968
10.685992,60,161364.483897
9.860004,60,161557.823612
10.185187,60,161756.760482
11.02328,60,161958.447389
13.539188,60,162145.314498
9.511575,60,162334.617207
8.667937,60,162528.95915
8.049387,60,162673.90787
8.402056,60,162863.178436
9.506031,60,163055.300171
9.815276,60,163241.728929
8.224607,60,163440.073486
11.942685,60,163616.207476
10.260601,60,163816.018668
9.437393,60,163969.557984
10.40383,60,164118.728268
8.101751,60,164322.361166
13.113658,60,164516.600237
9.687869,60,164718.935517
11.770538,60,164907.546383
10.754893,60,165081.387872
9.36709,60,165275.73311
13.832516,60,165387.791612
10.710007,60,165536.102425
7.822636,60,165693.149132
10.007129,60,165883.305075
12.738361,60,166079.735702
13.752081,60,166250.856352
10.89434,60,166450.142917
21.094974,60,166580.074477
12.970232,60,166761.491863
12.982828,60,166936.39806
7.177288,60,167160.571867
9.15446,60,167366.416781
11.873244,60,167550.856677
12.223516,60,167747.361341
11.614059,60,167900.186924
13.434665,60,168100.050221
12.703356,60,168277.299575
12.692152,60,168484.10798
13.638303,60,168653.95229
12.112017,60,168807.588599
21.224341,60,169000.921619
8.764712,60,169097.783655
13.501867,60,169315.061102
13.09526,60,169509.795185
14.510529,60,169730.371335
15.825275,60,169923.224699
12.286294,60,170146.63184
13.846927,60,170360.723881
16.72275,60,170558.281668
18.516631,60,170723.76097
13.598028,60,170896.247636
20.063722,60,171045.995124
12.937114,60,171259.58796
12.600839,60,171460.321023
18.751399,60,171630.372983
13.676492,60,171789.218107
11.602782,60,171969.851207
15.042117,60,172155.683554
13.489966,60,172356.311203
12.607038,60,172518.991287
13.365459,60,172724.781999
14.660062,60,172913.961157
14.921812,60,173106.872805
12.491274,60,173287.249358
11.926172,60,173484.510758
12.523442,60,173701.980428
13.739443,60,173901.935376
15.599825,60,174076.668989
13.767584,60,174264.633353
12.525543,60,174475.98293
12.884575,60,174692.325727
10.181319,60,174885.546621
19.231373,60,175020.193441
15.56908,60,175203.594275
13.018493,60,175417.214064
9.297524,60,175607.460847
15.468035,60,175792.303184
14.608227,60,175968.797248
11.971426,60,176066.109507
12.398293,60,176257.553464
13.670645,60,176462.052532
12.912651,60,176651.918765
12.954489,60,176819.941695
15.194889,60,177032.702651
0.062921,60,177277.262733
11.920044,60,177466.86009
18.640262,60,177656.755381
11.256755,60,177818.892338
7.699604,60,177982.685073
13.509108,60,178178.283215
13.896833,60,178370.691594
14.896972,60,178532.747784
13.953855,60,178745.972429
12.59322,60,178945.632455
13.795738,60,179137.308959
0.002199,60,179422.447628
16.020388,60,179607.189945
12.447013,60,179791.752787
12.389265,60,179994.621757
0.011988,60,180291.65064
12.974428,60,180486.9031
12.136386,60,180703.618813
12.215194,60,180879.451747
13.898169,60,181082.464467
0.032159,60,181334.347405
15.768119,60,181507.80374
10.931322,60,181720.160152
0.422623,60,182004.214225
17.283024,60,182160.464439
18.538939,60,182339.903175
14.70884,60,182522.771806
12.992149,60,182726.792423
0.004697,60,183025.852031
0.002026,60,183314.434559
5.961824,60,183618.68242
12.724153,60,183834.999711
12.915507,60,184052.491212
13.28897,60,184251.868867
12.611908,60,184465.339485
12.92129,60,184656.325389
11.234471,60,184828.73798
9.684818,60,185007.018698
12.392073,60,185249.881541
14.865113,60,185440.415216
13.308913,60,185638.797048
10.916152,60,185808.54893
15.490181,60,185991.372369
14.980016,60,186145.731393
17.812666,60,186291.741568
13.670337,60,186498.416482
12.543197,60,186685.218032
15.355999,60,186858.352953
14.258949,60,187034.015182
13.170812,60,187238.330041
10.066556,60,187456.155283
11.929185,60,187631.148417
12.504595,60,187798.458105
10.257511,60,187975.040128
13.054465,60,188174.236679
14.335958,60,188347.148835
14.157036,60,188532.085241
12.48527,60,188675.36405
13.721418,60,188906.796115
16.34367,60,189085.068218
11.852858,60,189269.85842
11.724456,60,189486.964747
20.288176,60,189648.393172
12.832615,60,189798.143198
14.371684,60,189982.595432
16.291719,60,190153.663396
18.785754,60,190355.723787
12.679198,60,190555.160669
14.856662,60,190759.911617
14.599731,60,190950.274589
12.023073,60,191145.217666
14.448667,60,191323.606599
15.235315,60,191491.789959
13.692331,60,191682.573413
15.081019,60,191853.978939
14.063694,60,192020.41185
12.901267,60,192214.811573
17.733949,60,192381.233342
14.927904,60,192563.441413
14.759049,60,192728.978398
18.082357,60,192856.873017
19.8311,60,193008.989431
12.979857,60,193203.458631
13.036314,60,193403.087421
13.984906,60,193572.083553
14.29184,60,193787.903631
22.074924,60,193920.234207
10.323597,60,194067.383178
13.989092,60,194239.723399
13.047385,60,194403.486015
13.691937,60,194604.466358
13.287868,60,194820.735812
12.724294,60,195035.65917
13.435583,60,195231.331342
11.505362,60,195419.056123
11.297297,60,195637.908239
13.401193,60,195834.269283
11.855137,60,196030.953096
13.029705,60,196219.721309
16.635721,60,196403.865589
11.27368,60,196543.698059
13.144095,60,196711.616797
11.070762,60,196885.223046
12.529474,60,197099.285671
14.669787,60,197255.843564
14.727004,60,197440.642402
11.045354,60,197594.266768
15.138924,60,197783.297963
13.389249,60,197986.755168
17.784421,60,198132.76804
14.554369,60,198302.551231
9.66791,60,198479.348733
12.899577,60,198665.308887
13.562645,60,198845.769185
14.550298,60,199024.687194
14.904932,60,199221.688632
14.190063,60,199404.860729
12.94888,60,199642.071856
11.820432,60,199855.582177
11.359886,60,200049.780497
12.400993,60,200217.144729
13.839942,60,200394.190881
11.339938,60,200556.676955
12.718305,60,200763.264873
13.819566,60,200938.517692
8.961821,60,201148.491128
9.824086,60,201347.779449
11.914241,60,201511.642988
12.507094,60,201675.544821
12.125417,60,201884.834984
10.168796,60,202095.199608
11.933046,60,202267.035826
10.738769,60,202450.568341
12.646939,60,202627.996925
10.178176,60,202780.074929
14.019523,60,202976.931435
12.349249,60,203158.246375
13.393007,60,203318.795521
13.425658,60,203498.171354
11.763643,60,203655.477944
14.41899,60,203845.752376
14.718145,60,204014.821657
13.085744,60,204213.07989
8.627897,60,204369.526344
12.690388,60,204574.686035
13.514251,60,204755.168433
10.778293,60,204959.319767
11.53123,60,205184.092474
10.904143,60,205399.884585
19.336491,60,205620.901932
13.67369,60,205812.850081
12.321858,60,206014.668337
13.973778,60,206163.555502
9.723585,60,206372.448946
12.732794,60,206574.798986
11.570178,60,206754.068822
12.549524,60,206964.301257
13.052964,60,207171.99386
10.076168,60,207323.305131
14.108032,60,207505.200866
11.854345,60,207682.679451
14.204517,60,207873.158542
12.004248,60,208046.975644
13.141255,60,208240.170723
13.710064,60,208416.012814
13.840748,60,208601.1604
9.727076,60,208804.07271
11.361961,60,208993.185561
10.940748,60,209200.663092
12.843289,60,209340.262262
12.888601,60,209541.955551
10.882397,60,209679.700497
13.965356,60,209849.970738
14.872458,60,210015.061253
14.22156,60,210172.494733
16.038546,60,210326.974272
19.655874,60,210473.154219
14.253459,60,210684.847528
10.618312,60,210873.686674
14.626224,60,211047.928275
14.536417,60,211230.73486
13.879486,60,211395.174114
14.422274,60,211575.378301
13.93183,60,211746.160708
18.014645,60,211943.137299
12.547091,60,212118.415395
19.931184,60,212278.157514
13.368516,60,212472.975072
14.690316,60,212641.814991
10.750026,60,212826.652312
20.059172,60,212977.807254
12.877674,60,213128.901429
18.487925,60,213311.131431
11.961977,60,213502.068245
13.155121,60,213631.167874
12.636687,60,213840.013787
13.465259,60,214016.721199
9.904531,60,214201.566446
12.734185,60,214354.968364
12.345067,60,214543.014685
12.777519,60,214748.321899
12.65084,60,214921.789581
11.890874,60,215082.128706
11.275835,60,215251.201447
13.400466,60,215438.952778
14.266661,60,215621.438542
13.963561,60,215817.491838
14.289499,60,216022.390423
13.325359,60,216235.905564
15.153769,60,216433.374487
13.336103,60,216583.432218
15.149194,60,216762.89236
14.105154,60,216962.64564
12.399853,60,217157.185644
14.298608,60,217334.746611
13.973163,60,217526.391408
15.29026,60,217721.834219
13.821922,60,217897.369216
14.953591,60,218064.243985
