#{"t_start": 1599836039.7703722, "env_id": "cdtn-more-simplified-v2"}
r,l,t
4.030729,60,77458.450324
4.948942,60,77711.835838
8.235664,60,77832.33008
4.644896,60,78085.670798
5.830524,60,78316.62034
5.440989,60,78529.559619
9.12305,60,78718.80964
7.347198,60,78933.909777
1.557912,60,79368.099112
3.261056,60,79757.297628
8.915945,60,79931.892662
4.517347,60,80144.20733
3.737778,60,80502.915263
4.846323,60,80832.025509
4.837792,60,81060.647024
8.043008,60,81340.288308
4.101517,60,81720.878788
4.519757,60,82089.06678
4.330463,60,82307.192755
5.435723,60,82488.552341
2.207362,60,82641.527966
10.580082,60,82830.318594
1.48491,60,83220.848187
8.785892,60,83377.39157
4.573143,60,83639.177531
2.560505,60,83855.980953
13.409648,60,84097.875047
6.798574,60,84302.446865
4.484704,60,84616.831176
0.791184,60,84719.756425
2.51667,60,85127.0516
6.800972,60,85405.128695
11.475313,60,85627.682853
6.498879,60,85770.892333
3.479554,60,86221.590653
8.000975,60,86421.965167
1.961483,60,86544.700922
4.259785,60,86688.504568
5.409561,60,87055.12929
4.648338,60,87467.865728
6.622597,60,87757.340531
5.569441,60,88129.553029
6.241585,60,88436.343155
6.735475,60,88655.724786
3.295631,60,89019.43323
4.086172,60,89155.816462
2.224525,60,89545.609169
5.338444,60,89937.902956
7.032148,60,90178.163294
2.520899,60,90588.470443
3.575548,60,91040.354006
3.259708,60,91325.235262
3.095255,60,91765.259327
6.392707,60,91967.448145
6.569498,60,92245.18573
6.54749,60,92429.753752
0.635492,60,92539.619572
2.860928,60,92939.694142
6.284783,60,93128.42894
2.948772,60,93249.515068
4.834064,60,93595.817999
4.117259,60,93927.136097
3.947019,60,94309.213117
0.172604,60,94414.356409
0.567553,60,94519.542048
2.664395,60,94873.22487
8.91058,60,95100.248581
10.568244,60,95354.579872
0.784081,60,95486.06038
5.890333,60,95856.905464
2.902949,60,96090.486836
4.185311,60,96219.122377
4.134266,60,96558.276627
4.256396,60,96931.7868
3.538343,60,97333.763244
3.717088,60,97735.689138
8.246817,60,97901.002167
2.364965,60,98269.588033
2.23972,60,98660.886227
2.481019,60,99028.224682
7.390765,60,99225.088457
9.472577,60,99453.987101
4.203759,60,99608.056531
6.952306,60,99815.943071
4.210844,60,100193.991119
5.428213,60,100387.531975
5.706098,60,100589.769416
3.494475,60,100836.673599
2.872528,60,101259.303197
3.187152,60,101652.680636
1.759127,60,102065.911266
1.710064,60,102527.657185
9.907929,60,102789.237225
1.731716,60,103169.146152
4.885321,60,103357.941299
7.919154,60,103649.424032
4.153279,60,103885.960091
7.328172,60,104153.022223
8.416627,60,104433.761425
9.76049,60,104682.099354
5.852791,60,104970.985336
7.273022,60,105257.513958
6.377008,60,105480.002228
5.761714,60,105819.763497
6.238059,60,106097.001919
2.482909,60,106505.149859
6.860542,60,106710.576162
2.120363,60,107090.819544
4.055161,60,107254.037675
4.404398,60,107516.173189
4.381263,60,107867.461914
