#{"t_start": 1612195369.8435154, "env_id": "cdtn-more-simplified-v3"}
r,l,t
0.0,60,31066.252274
7.721047,60,31365.863067
1e-06,60,31669.333232
1e-06,60,32130.509332
1.096755,60,32557.370246
4.232259,60,32830.358186
0.0,60,33247.597803
0.0,60,33567.763632
8.204178,60,33778.328623
-5.663128,60,34183.192641
0.442392,60,34672.037044
4e-06,60,34881.492393
-1.523705,60,35426.435449
0.0,60,35839.080084
1.914349,60,36260.743824
1.296703,60,36755.951388
0.0,60,37297.143539
0.0,60,37600.396033
6.808897,60,37838.838359
0.0,60,38316.395385
4.516777,60,38624.225827
0.609001,60,39293.980644
4.520578,60,39677.192719
0.0,60,39934.418596
-3.953795,60,40258.842594
0.0,60,40457.890748
-0.214137,60,40889.794955
0.364232,60,41316.094416
-1.0329,60,41730.668022
0.0,60,41998.825811
5.44931,60,42266.671072
0.741672,60,42728.126712
3.997348,60,43009.507528
6.549339,60,43247.064753
-1.412509,60,43457.291969
5.186145,60,43782.77799
0.996429,60,44248.733467
5.50466,60,44539.078539
1.831554,60,44960.236754
0.709868,60,45485.489596
2.623949,60,45931.179058
3.874158,60,46285.086843
7.092436,60,46458.16569
4.462079,60,46754.166923
3.038544,60,47335.784093
1.040558,60,47845.446476
8.709853,60,48057.056668
4.606884,60,48414.120537
2.140947,60,48694.341594
-4.220703,60,48997.873974
9.693058,60,49255.468673
4.81375,60,49584.860496
6.210927,60,49789.158095
0.571382,60,50227.581519
3.684123,60,50591.293123
7.107119,60,50881.43473
6.128859,60,51348.936294
0.0,60,51479.936727
0.0,60,51589.518857
-12.556353,60,52063.161036
-0.509271,60,52431.194204
7.121415,60,52603.413512
3.442803,60,52948.664606
5.947299,60,53248.103036
6.762199,60,53507.775715
5.146533,60,53701.120063
5.361596,60,54002.445191
2.101523,60,54421.468356
7.43474,60,54573.062559
2.641434,60,55116.454778
8.04282,60,55376.986779
2.228747,60,55717.050264
6.891765,60,55888.35137
0.572947,60,56328.337009
9.814336,60,56552.400137
0.0,60,56692.103652
0.0,60,56825.010275
8.095647,60,57111.636079
8.87509,60,57391.464986
5.109654,60,57750.784993
4.479859,60,57976.254347
9.667727,60,58155.832957
7.852907,60,58523.474575
-0.958966,60,58753.678322
8.545433,60,59112.788669
0.0,60,59223.304589
8.232931,60,59465.7281
4.943451,60,59679.634915
0.0,60,59815.275888
7.888105,60,60023.885805
0.0,60,60134.151718
0.0,60,60243.49575
9.121014,60,60567.277842
9.115163,60,60817.465992
4.24769,60,61105.701118
10.826562,60,61372.064839
7.676005,60,61664.42497
9.264428,60,61981.691387
9.256702,60,62238.664961
7.146741,60,62606.400379
5.742433,60,62935.573079
6.261383,60,63388.121382
9.239238,60,63750.497485
12.086618,60,64029.983014
4.671674,60,64516.171676
6.525373,60,64821.809344
8.388822,60,65139.491244
7.620252,60,65474.274871
6.414355,60,65878.168261
9.461426,60,66219.451752
13.539776,60,66448.453242
7.309058,60,66918.552804
9.374248,60,67155.61676
6.231598,60,67563.619187
2.096828,60,68082.872185
0.0,60,68194.997815
5.749336,60,68539.959946
6.890677,60,68791.617562
5.55326,60,69305.401524
9.686745,60,69645.809526
3.839056,60,70161.608446
-0.057422,60,70403.924279
5.057164,60,70746.707181
5.077598,60,71171.740402
9.245212,60,71628.851846
9.681422,60,71955.32302
4.673213,60,72467.211607
4.091105,60,72954.010513
7.699046,60,73288.594182
-2.646562,60,73589.439144
7.604511,60,73762.649883
1.105381,60,74209.130072
4.445018,60,74572.240837
9.146776,60,74943.257862
5.487665,60,75278.134096
10.651133,60,75581.377573
7.283543,60,76117.684955
4.647964,60,76516.815049
5.895509,60,76811.066068
13.558844,60,77232.333125
5.928585,60,77609.666201
12.026872,60,77912.573449
3.552437,60,78536.54422
4.894238,60,78868.873408
8.584241,60,79330.471797
6.449569,60,79718.20737
3.066323,60,80212.943251
5.980389,60,80604.178801
5.585171,60,81038.66426
0.459071,60,81443.087261
0.0,60,82055.151528
4.484965,60,82625.293788
0.0,60,83182.105267
8.708171,60,83424.59032
0.0,60,83989.18564
7.307602,60,84398.355684
5.934752,60,84941.357152
2.756752,60,85231.889187
7.853866,60,85533.202507
8.102218,60,86116.704031
0.0,60,86681.272588
12.210808,60,86964.945203
9.308523,60,87234.524031
8.631241,60,87530.915429
5.716261,60,88024.307336
1.130379,60,88608.220885
0.868279,60,89067.487653
3.358542,60,89383.519699
3.566049,60,89793.34885
8.711974,60,90169.887774
9.897108,60,90474.701031
3.833926,60,91045.552317
9.471793,60,91445.756444
6.743249,60,91811.770136
6.995381,60,92245.563268
3.820184,60,92815.049016
4.334077,60,93262.362587
3.975723,60,93735.971424
3.490233,60,94132.456747
8.000408,60,94460.707534
5.029672,60,94846.55221
7.761284,60,95185.570538
9.207505,60,95502.194687
7.059099,60,95809.929801
7.206108,60,96212.555768
9.477774,60,96583.58816
3.520687,60,96981.761218
5.53273,60,97257.274834
6.315187,60,97616.104618
6.028315,60,98028.013652
3.52427,60,98484.469767
3.200709,60,98998.835754
8.14241,60,99522.754471
0.759551,60,100152.742475
6.069646,60,100499.150655
6.553695,60,100771.071318
7.555392,60,101130.051234
10.18078,60,101479.724915
7.885314,60,102026.649534
4.690301,60,102596.075495
3.63625,60,103188.023745
10.913557,60,103589.931823
9.66786,60,104027.340016
9.797661,60,104259.184759
5.290706,60,104818.773209
3.073829,60,105365.781207
5.426543,60,105710.985711
8.371173,60,106010.932465
10.888276,60,106317.505113
17.087108,60,106577.146743
12.767267,60,106898.429192
14.539152,60,107273.899339
8.588647,60,107613.088064
9.385534,60,108054.113849
11.863407,60,108436.490187
6.198353,60,108736.366243
13.277886,60,109162.13332
4.16153,60,109553.44714
4.197476,60,109989.249679
11.834718,60,110297.725649
7.24339,60,110728.03953
5.511861,60,111220.056729
7.566022,60,111577.988297
7.161554,60,111906.527672
1.182905,60,112119.903339
3.893711,60,112511.779516
12.995727,60,112892.874409
7.685812,60,113186.265905
7.850395,60,113637.421945
4.178177,60,114104.563922
13.832718,60,114497.408818
13.257813,60,114844.784814
10.48588,60,115252.803092
11.912098,60,115572.538364
10.118707,60,115905.633052
18.192687,60,116290.743501
10.462685,60,116727.758834
9.503665,60,117090.17274
9.747193,60,117504.376992
7.239393,60,117891.768656
9.067975,60,118217.222656
12.784153,60,118540.129746
16.497659,60,118907.537838
5.516647,60,119314.08577
8.773355,60,119653.133527
6.361129,60,120104.405493
11.880556,60,120562.52154
10.682795,60,120951.89211
8.970033,60,121305.611738
10.424745,60,121676.472042
13.81155,60,121986.254066
10.987048,60,122330.58305
12.437421,60,122719.711291
9.815972,60,123065.399654
8.643887,60,123394.431733
11.421647,60,123710.870022
6.331502,60,124051.245874
6.1478,60,124431.373774
7.316431,60,124861.687351
9.265854,60,125147.703671
11.417171,60,125464.470068
9.662393,60,125820.783423
9.892568,60,126230.344016
8.339254,60,126579.891729
9.201955,60,126794.282868
12.014033,60,127139.518078
13.139763,60,127393.190559
5.106107,60,127827.490122
6.708111,60,128204.616034
5.366835,60,128552.366869
3.557794,60,129153.227686
10.492493,60,129529.927742
8.965825,60,129928.370631
2.365586,60,130489.639015
8.720696,60,130848.907224
5.549559,60,131312.394803
6.843616,60,131725.432035
15.723351,60,132044.730977
9.584947,60,132452.249156
9.557367,60,132838.142151
10.318603,60,133099.253085
7.365325,60,133528.008655
10.40942,60,133960.214216
8.627641,60,134361.735625
7.538491,60,134636.721465
16.082771,60,134967.67705
14.78049,60,135271.009454
7.112405,60,135683.105263
19.848445,60,136143.49811
10.4692,60,136606.484671
12.753851,60,137028.162285
23.617052,60,137343.304328
14.624005,60,137643.44628
12.219595,60,138063.151208
15.328703,60,138408.926758
11.192863,60,138680.945332
12.612569,60,139008.087283
10.565398,60,139233.588192
16.196505,60,139519.745586
10.268137,60,139819.949875
10.600426,60,140082.154002
10.559435,60,140463.566525
9.353806,60,140803.806096
12.284256,60,141181.010594
9.697706,60,141651.574785
12.458293,60,142036.732382
6.924026,60,142471.050386
12.355537,60,142872.895505
10.680864,60,143250.365518
10.498289,60,143612.727857
13.145276,60,143897.291296
10.421405,60,144250.047922
8.485721,60,144590.924021
9.850214,60,144838.440433
8.788327,60,145143.832011
9.416068,60,145440.817313
12.505266,60,145752.193273
8.452663,60,146124.978819
9.151638,60,146496.83931
7.838084,60,146951.028173
14.790088,60,147240.138394
12.762227,60,147430.263944
7.561757,60,147852.546896
12.373969,60,148233.407377
16.977697,60,148508.00605
11.248503,60,148776.319296
12.930804,60,149089.726424
7.716338,60,149406.942792
12.306246,60,149753.101832
11.405406,60,150116.055969
12.67625,60,150425.197447
12.692305,60,150708.432587
12.373933,60,151026.183445
14.043661,60,151331.546393
16.319274,60,151601.312743
13.190232,60,151941.516792
15.249853,60,152298.892756
9.729143,60,152661.487455
16.753694,60,153031.275043
13.092613,60,153334.682082
13.3063,60,153661.886052
13.968591,60,153956.027442
13.406971,60,154268.059504
12.399917,60,154535.778955
12.007775,60,154854.94172
13.069725,60,155188.22383
13.131991,60,155507.771498
11.31592,60,155826.850425
10.84832,60,156258.054627
12.903699,60,156636.413475
13.360446,60,156899.992266
8.524557,60,157171.946069
19.606004,60,157510.556298
12.971374,60,157933.119849
16.948124,60,158236.636232
15.555614,60,158513.644496
16.711214,60,158874.239152
12.50396,60,159234.7088
12.039373,60,159648.506704
14.335953,60,160020.471709
16.135465,60,160302.806907
12.303035,60,160573.245058
12.510455,60,160944.60533
14.880776,60,161176.840256
5.905563,60,161703.091523
13.072207,60,161998.536423
14.729994,60,162353.756469
12.406094,60,162719.46051
11.183971,60,163094.358417
15.771364,60,163406.06376
14.077393,60,163710.440863
11.605251,60,164038.178525
9.119347,60,164415.430994
8.494381,60,164776.073907
16.074961,60,165081.013297
11.628644,60,165450.718658
8.34471,60,165918.647763
10.678212,60,166278.149816
13.542791,60,166600.698463
13.039744,60,166891.340657
13.417941,60,167154.842053
15.962332,60,167487.527719
15.3485,60,167802.154315
11.577377,60,168165.046746
11.223115,60,168494.610856
16.933326,60,168823.440537
19.387935,60,169205.764889
9.841099,60,169580.041457
14.81446,60,169900.308522
15.983022,60,170246.872544
9.336566,60,170596.639658
17.5739,60,170871.867778
16.633767,60,171232.141361
11.970283,60,171523.751914
10.929096,60,171882.393974
14.060445,60,172173.535743
10.478524,60,172492.458863
9.837426,60,172815.202716
8.793027,60,173213.10069
11.331291,60,173463.554748
10.189714,60,173822.821662
2.02935,60,174428.339463
10.42748,60,174633.988576
8.636212,60,174955.69197
11.986215,60,175257.583616
8.914607,60,175599.022283
13.447713,60,175890.445118
10.138007,60,176241.008777
19.219407,60,176555.598995
19.353867,60,176806.787298
12.867389,60,177150.208264
12.142672,60,177523.799681
12.626193,60,177895.001428
11.188056,60,178230.848949
10.833466,60,178618.307304
12.56025,60,178952.370804
16.675462,60,179351.549497
10.381181,60,179624.948149
13.128491,60,179888.308308
10.151453,60,180184.281911
11.765334,60,180564.173634
9.340563,60,181032.049992
13.314553,60,181350.925907
21.61074,60,181623.786043
13.375182,60,181942.767246
12.793443,60,182219.17427
14.127353,60,182519.581427
10.671458,60,182885.278278
14.514677,60,183183.169725
11.377038,60,183552.064304
13.430693,60,183785.393048
14.065382,60,184096.675133
20.069815,60,184448.699917
12.936287,60,184783.216443
20.865175,60,185119.326726
14.888097,60,185462.998956
16.399933,60,185783.60916
10.038854,60,186035.29732
20.150425,60,186346.563755
14.155103,60,186698.892789
12.500406,60,186971.1435
19.365131,60,187282.39879
19.603319,60,187573.962049
15.099471,60,187905.837909
21.548128,60,188201.338676
13.770657,60,188563.948964
21.517358,60,188856.105941
15.007039,60,189106.358717
19.579654,60,189348.499948
12.749735,60,189717.017561
14.231243,60,189998.87764
13.520389,60,190292.675254
10.796283,60,190707.379408
14.043519,60,191015.143462
8.086634,60,191528.784858
18.096551,60,191847.367973
11.553733,60,192221.462656
17.680086,60,192518.338393
11.978305,60,192909.311165
16.606632,60,193205.577525
17.393617,60,193521.015795
12.524818,60,193896.67294
9.902457,60,194243.751899
19.908518,60,194558.155762
13.988262,60,194894.953478
12.185478,60,195176.508118
16.963678,60,195551.509092
13.498127,60,195951.292445
14.676232,60,196283.940774
8.562324,60,196792.897593
11.599911,60,197187.322217
12.293583,60,197580.262388
21.254608,60,197849.045412
12.071319,60,198236.744504
14.906352,60,198525.851578
13.651921,60,198871.978699
12.481594,60,199271.910826
12.415289,60,199617.522214
15.190717,60,199922.326373
13.354381,60,200157.733915
13.853377,60,200451.21989
17.304538,60,200760.796762
24.138073,60,201054.048298
14.683922,60,201401.900961
14.998565,60,201684.321869
14.245417,60,202044.495521
7.330554,60,202548.294796
14.245487,60,202874.640051
13.57607,60,203141.750633
14.358105,60,203459.237641
14.251873,60,203719.566919
13.647364,60,204021.146355
18.966603,60,204315.256979
11.140196,60,204710.789887
14.936909,60,205018.3224
14.110802,60,205303.127479
13.295505,60,205642.581964
10.414946,60,206025.833458
15.731047,60,206288.90247
13.459874,60,206679.560183
13.347809,60,207001.973849
13.7134,60,207287.325853
17.300061,60,207566.751587
13.101671,60,207852.096359
13.928547,60,208169.628743
9.783202,60,208595.458353
14.897818,60,208911.721402
12.971491,60,209245.269406
14.614633,60,209563.61424
14.352769,60,209888.146564
14.906587,60,210178.694393
16.096328,60,210468.835947
11.574813,60,210815.626018
19.98273,60,211169.127153
13.759459,60,211483.46765
19.515893,60,211792.01548
21.205469,60,212084.860135
20.246017,60,212412.458797
23.776567,60,212667.68788
19.271276,60,212906.407345
17.286025,60,213177.986285
19.512123,60,213496.393484
11.595985,60,213856.834646
15.902936,60,214197.53876
16.191351,60,214555.175954
11.142849,60,214922.270773
12.258925,60,215273.928004
12.052199,60,215616.100843
19.175034,60,215925.070453
12.158441,60,216242.89426
12.704655,60,216489.926202
8.009025,60,217061.683571
12.621224,60,217400.481359
13.903837,60,217722.154104
13.865781,60,217943.075711
14.659627,60,218149.357517
18.040109,60,218444.420814
11.152498,60,218801.234276
13.665369,60,219118.929693
7.516162,60,219540.555818
14.082847,60,219780.317947
22.750802,60,220105.16254
11.459227,60,220415.053972
18.044421,60,220640.825123
16.937274,60,220923.591485
18.359487,60,221109.701348
13.70127,60,221466.998404
13.016012,60,221772.092948
14.135443,60,222047.812412
15.120532,60,222335.358769
15.132527,60,222644.172054
18.308293,60,222950.360321
15.708606,60,223211.969508
13.190195,60,223539.449427
13.322282,60,223847.153325
14.6045,60,224046.200695
13.880624,60,224379.826523
13.466637,60,224652.186587
19.145223,60,224977.718647
16.857937,60,225302.601827
19.692955,60,225528.180518
14.068573,60,225800.493699
12.745104,60,226135.465055
14.164206,60,226428.778291
23.035724,60,226729.919669
13.149909,60,227078.625241
19.000018,60,227318.047713
17.532566,60,227611.814078
11.185545,60,228057.768314
17.016588,60,228367.58159
19.926882,60,228660.935071
13.615836,60,228949.593544
9.296397,60,229393.174987
15.38002,60,229723.317985
14.524768,60,230033.219224
20.593138,60,230378.237217
11.301121,60,230746.479683
12.960388,60,231033.403424
20.815404,60,231306.108282
13.162722,60,231592.188195
13.413459,60,232026.753325
16.348266,60,232345.340652
13.118336,60,232720.38967
15.509598,60,233005.234112
12.856745,60,233399.453682
18.95673,60,233715.530474
14.553472,60,233992.346901
14.345306,60,234242.850097
15.826263,60,234540.757834
14.186804,60,234817.041414
14.857954,60,235119.205606
14.526631,60,235432.800855
15.55439,60,235792.057431
14.117096,60,236095.528261
15.395157,60,236370.920116
12.239222,60,236680.296475
19.885012,60,236952.469544
12.299446,60,237313.314836
15.971998,60,237578.420851
12.825708,60,237899.166403
13.342044,60,238167.355062
14.252065,60,238399.052735
23.047776,60,238648.694357
13.540877,60,238982.820662
14.304608,60,239298.399982
21.105634,60,239596.257962
13.229309,60,239936.509222
13.287777,60,240196.840147
14.123808,60,240481.294297
17.188112,60,240764.842194
14.684208,60,241019.561863
12.661855,60,241398.347008
13.318305,60,241744.879467
11.481592,60,242105.286944
15.172773,60,242392.303543
14.427256,60,242642.882519
13.772457,60,242922.524069
11.776579,60,243324.612812
16.970436,60,243559.519838
11.168986,60,243937.989795
14.857043,60,244220.122492
16.650494,60,244575.459192
12.515847,60,244832.520282
15.125844,60,245117.86491
12.604727,60,245436.350266
12.705443,60,245747.241823
14.646401,60,246101.242882
11.526321,60,246446.837672
11.662507,60,246758.746473
22.042305,60,246984.394805
10.971787,60,247371.317803
23.406247,60,247655.865501
10.541494,60,248100.726162
15.692704,60,248367.367557
12.566634,60,248662.635499
13.119948,60,249043.339694
20.917609,60,249353.080527
15.095755,60,249700.456501
16.737633,60,250045.051213
11.45496,60,250424.737311
12.698882,60,250826.933146
12.556587,60,251131.433972
15.432393,60,251493.169319
8.033779,60,251917.217345
12.647335,60,252194.344602
15.17455,60,252471.5016
13.000361,60,252811.799395
12.902786,60,253205.19104
14.621467,60,253482.894891
13.104785,60,253815.552112
12.943901,60,254166.170605
13.558664,60,254517.546537
13.67627,60,254862.234931
15.410179,60,255148.954432
8.493622,60,255604.365643
8.097284,60,255987.777829
12.668681,60,256255.122274
13.886747,60,256621.2482
13.324406,60,256912.17198
11.140176,60,257318.329248
15.251471,60,257641.319799
8.681971,60,258055.742707
10.310662,60,258431.774897
12.430241,60,258682.541149
15.541952,60,258968.994995
11.417599,60,259269.759511
13.089378,60,259545.557075
10.328416,60,259944.778011
14.40203,60,260191.450501
19.985349,60,260481.998469
13.344029,60,260753.389924
12.230244,60,261095.979684
12.733021,60,261472.416937
11.741759,60,261743.231544
14.326371,60,262055.31203
12.818287,60,262439.627366
23.657842,60,262654.738298
13.941812,60,263003.995221
14.299047,60,263293.709385
9.556408,60,263627.086627
13.167452,60,263971.704228
12.11182,60,264325.550204
11.770642,60,264690.480668
12.398583,60,264992.748119
12.747089,60,265258.607827
10.694949,60,265525.255556
11.656444,60,265889.773251
25.143338,60,266142.805908
16.016693,60,266427.507419
20.529677,60,266715.896606
10.569289,60,267158.773893
14.951609,60,267487.306802
12.759661,60,267728.604869
10.265623,60,268106.980767
14.316418,60,268372.425681
10.604043,60,268678.160441
19.125652,60,268951.317959
9.964127,60,269422.148209
13.219743,60,269778.821645
12.815574,60,270152.217842
14.074593,60,270474.67234
14.707407,60,270789.345509
12.546282,60,271066.143518
10.046457,60,271398.941737
12.626953,60,271645.161473
13.764278,60,271897.696718
12.092111,60,272231.24488
13.011943,60,272564.839893
9.72768,60,272912.231825
12.087423,60,273272.170649
11.45949,60,273703.643463
11.990375,60,274033.863409
12.592376,60,274429.052299
12.641545,60,274782.506662
13.054237,60,275145.1329
12.084566,60,275375.588197
13.271605,60,275731.060907
13.512815,60,276024.890069
14.283972,60,276308.359691
13.658671,60,276623.204472
21.486446,60,276829.330132
20.787029,60,277164.255311
12.258964,60,277459.047798
20.688268,60,277771.642448
16.386542,60,278092.631387
14.885868,60,278408.663617
13.588075,60,278754.399056
15.488062,60,279075.054947
13.198714,60,279405.603571
12.537445,60,279773.792175
13.381429,60,280082.449351
12.424133,60,280372.887703
14.582141,60,280694.248012
17.804136,60,280944.749394
13.271334,60,281326.813004
13.493792,60,281673.345259
13.252528,60,282046.846308
16.69041,60,282372.159717
14.084238,60,282606.02587
13.615893,60,282968.295677
13.891429,60,283327.671688
11.677224,60,283772.907304
7.696469,60,284243.377331
11.81505,60,284652.978444
10.559185,60,285060.588918
11.25769,60,285445.621205
14.866146,60,285769.153328
11.566358,60,286161.439676
-1.168119,60,286649.973469
14.770827,60,286921.661671
13.49039,60,287204.194882
10.833028,60,287635.696006
14.192273,60,287912.932432
13.321945,60,288253.958712
11.168534,60,288507.882607
12.780327,60,288872.712954
14.20136,60,289061.057198
12.518559,60,289358.747773
18.11475,60,289562.092057
14.810729,60,289835.291394
13.729673,60,290035.236642
15.074351,60,290272.426526
14.740919,60,290549.944445
12.282293,60,290868.867687
12.49292,60,291236.197318
14.52497,60,291502.245457
13.56922,60,291783.105761
12.785373,60,292043.747768
13.044141,60,292261.435818
12.776564,60,292564.379988
14.250019,60,292836.705907
11.544463,60,293192.02075
13.455848,60,293488.741974
20.059046,60,293802.868859
13.026617,60,294125.886809
12.893293,60,294496.110535
11.122355,60,294826.317269
11.653506,60,295223.339375
13.891275,60,295585.056669
7.951758,60,296126.310402
12.582811,60,296398.14035
14.755229,60,296743.017604
8.412923,60,297196.979122
13.467754,60,297554.996939
14.693606,60,297908.389693
10.928402,60,298340.548452
11.031383,60,298663.034716
12.846844,60,299034.764594
16.158329,60,299263.03146
14.224591,60,299565.454943
16.627458,60,299781.674814
14.69897,60,300118.92653
11.733396,60,300519.569154
12.983326,60,300859.365399
12.001391,60,301205.886598
13.311176,60,301559.247641
10.257541,60,302012.468453
13.696193,60,302360.160664
13.871444,60,302648.039056
12.263165,60,303006.321854
13.347744,60,303296.416829
16.974663,60,303495.308287
13.447729,60,303792.387646
13.697279,60,304046.794934
12.89905,60,304382.470605
15.556934,60,304756.940833
13.336503,60,305090.176509
14.246909,60,305399.146441
14.975197,60,305746.319635
12.874818,60,306048.138057
14.852637,60,306325.842209
12.665176,60,306617.499511
10.739575,60,306985.832214
12.075255,60,307374.067947
13.056267,60,307710.678505
11.067838,60,308026.527247
12.046406,60,308352.231472
19.562648,60,308647.919966
10.799021,60,308962.28037
13.867311,60,309246.625066
13.458773,60,309535.032247
13.795899,60,309833.224424
14.864189,60,310118.209647
17.809216,60,310418.97623
17.024968,60,310673.742664
18.372182,60,310955.899786
10.691158,60,311287.963307
14.322672,60,311534.494524
15.324504,60,311812.010998
10.315906,60,312194.456378
13.895074,60,312377.816301
10.544915,60,312758.958067
14.037444,60,312991.880637
11.122024,60,313352.060303
12.065548,60,313647.873653
17.62863,60,313854.06176
12.44588,60,314151.265738
22.130947,60,314422.313403
14.469533,60,314697.454827
14.454577,60,315072.804729
11.671144,60,315433.774488
10.764933,60,315828.775588
22.766525,60,316072.713776
14.22387,60,316324.776985
14.039887,60,316662.121676
11.936721,60,316922.050155
23.207987,60,317186.19156
15.25816,60,317514.973634
10.673875,60,317856.255809
15.361587,60,318137.006563
13.682552,60,318448.554281
21.270903,60,318672.921283
14.049026,60,318981.552682
17.275959,60,319227.678349
14.722834,60,319454.58521
14.065313,60,319717.24217
17.549574,60,319967.570962
16.417021,60,320244.477932
15.663918,60,320460.598125
10.784166,60,320759.755156
21.4597,60,320925.068085
15.094397,60,321139.521767
14.331159,60,321363.605592
12.731222,60,321600.98115
15.996963,60,321825.700487
13.372548,60,322088.623041
21.25375,60,322270.959577
13.227821,60,322513.244141
21.776401,60,322680.565805
20.394908,60,322938.644599
13.438124,60,323209.442179
13.499107,60,323424.645871
18.671583,60,323633.365162
15.862454,60,323886.037692
17.22802,60,324116.339834
14.986629,60,324356.401193
14.282847,60,324567.729864
12.274047,60,324835.089982
12.267989,60,325069.996745
13.603546,60,325327.388021
14.537558,60,325570.779257
12.251497,60,325768.326626
13.235105,60,326022.286329
15.326339,60,326228.05249
10.336891,60,326512.89698
10.826596,60,326717.413206
21.737149,60,326929.53926
14.89108,60,327166.853548
12.429652,60,327373.667649
15.717075,60,327560.887687
14.837966,60,327793.489865
9.034282,60,328075.023082
10.999093,60,328331.290465
13.416169,60,328543.0107
13.836252,60,328741.605694
9.238969,60,328995.919836
10.668833,60,329285.51543
12.688138,60,329519.485631
13.102708,60,329750.783916
12.559082,60,329988.926045
7.472099,60,330336.818655
11.261587,60,330603.632742
