#{"t_start": 1612195369.8278587, "env_id": "cdtn-more-simplified-v3"}
r,l,t
-6.842589,60,51733.378741
6.65279,60,52106.489333
5.540602,60,52458.6162
3.465371,60,53007.789824
0.260994,60,53558.74466
-0.362357,60,54118.858107
7.408351,60,54498.859248
-2.090866,60,54980.17316
6.242126,60,55370.018041
4.877182,60,55914.273353
10.540669,60,56259.618103
6.103705,60,56588.009644
6.267635,60,56921.963702
6.907716,60,57255.792768
7.638684,60,57605.063757
4.332516,60,58025.520143
3.280162,60,58398.349264
4.13026,60,58932.038215
-3.35316,60,59457.087489
-1.309955,60,59957.073161
7.930271,60,60298.480299
6.376488,60,60679.325041
12.641471,60,61019.65405
12.615993,60,61432.127529
5.995539,60,61775.175283
10.848152,60,62131.774105
3.213087,60,62607.556665
7.687663,60,62915.807435
10.036273,60,63224.121005
4.377564,60,63637.418907
4.760321,60,63969.404771
8.787115,60,64306.905582
6.597897,60,64703.031693
11.426842,60,65049.365627
-2.624248,60,65465.384209
6.870239,60,65790.37082
8.125908,60,66114.997976
8.37946,60,66714.129689
6.140413,60,67128.319749
7.217251,60,67575.52554
4.880832,60,67847.120872
7.421298,60,68465.531823
7.328415,60,69063.962788
7.974815,60,69460.730488
4.281735,60,69768.372681
9.102579,60,70112.108778
7.80925,60,70418.721265
9.556149,60,70740.050926
11.205911,60,71077.990009
14.313205,60,71316.444222
7.955279,60,71870.337311
7.396066,60,72215.929318
16.385678,60,72460.477238
11.020527,60,72832.400671
9.843045,60,73207.542835
7.379792,60,73574.07974
18.657982,60,73948.754092
9.989634,60,74368.52134
11.909088,60,74760.913459
9.435334,60,75206.274491
6.186316,60,75511.392974
6.083992,60,75899.715465
10.84947,60,76251.794834
10.242919,60,76602.737262
14.206325,60,76956.05097
12.025419,60,77346.122286
13.121289,60,77689.900872
17.351041,60,77984.886223
9.944851,60,78324.699828
8.924089,60,78756.779331
10.87776,60,79076.831887
10.970787,60,79243.799684
12.412421,60,79626.253985
14.434654,60,79908.801741
10.831094,60,80302.599808
10.790106,60,80714.851043
13.307117,60,81032.195455
9.79551,60,81403.462171
15.589946,60,81682.416109
6.964137,60,81994.08889
15.944053,60,82393.777541
10.954796,60,82845.07311
14.185761,60,83172.105271
19.625725,60,83514.043727
9.288477,60,83944.95118
11.619141,60,84194.073917
9.91665,60,84489.969517
8.243858,60,84964.122871
9.987755,60,85416.31159
7.986329,60,85879.578444
12.087036,60,86306.312054
8.289625,60,86753.444683
14.795879,60,87101.961213
8.661562,60,87438.383968
8.995926,60,87852.166291
16.867765,60,88238.520005
10.340893,60,88589.392743
4.03656,60,89009.487547
9.991514,60,89322.191442
9.228092,60,89778.614465
12.939911,60,90148.809621
11.588808,60,90559.904398
11.20837,60,90957.567757
10.060334,60,91371.896912
14.737937,60,91728.426211
10.383772,60,92051.094082
12.671233,60,92435.985634
10.364062,60,92872.36168
9.867842,60,93328.815906
9.011364,60,93677.361936
9.976885,60,94047.284699
20.420267,60,94309.519694
9.786312,60,94713.130044
7.274154,60,95148.961111
11.367571,60,95544.569823
8.260968,60,95943.930155
11.474939,60,96320.993559
6.919988,60,96718.307475
14.120686,60,97042.33952
14.809336,60,97256.274868
10.115085,60,97663.073726
10.759311,60,98050.685709
7.961331,60,98504.438677
11.562113,60,99048.017265
16.578028,60,99450.300942
20.71477,60,99772.162202
8.548728,60,100195.023993
13.070502,60,100535.150884
10.517881,60,100866.86238
16.179712,60,101226.036144
12.93837,60,101494.521901
11.212855,60,101786.117125
5.644693,60,102304.119665
15.088428,60,102648.521275
15.775318,60,102997.741644
9.705084,60,103437.196794
9.714747,60,103797.91716
20.810533,60,104118.949821
11.960361,60,104402.940535
13.548207,60,104860.273415
12.895297,60,105249.696888
8.4491,60,105646.876113
12.485697,60,106018.2919
10.74493,60,106450.724413
13.810516,60,106819.288304
18.138183,60,107222.602305
11.687597,60,107643.478825
10.046222,60,108052.723255
16.247942,60,108338.06807
13.001942,60,108678.366072
13.537802,60,109040.711064
16.539021,60,109351.102745
12.404216,60,109667.025672
13.297393,60,109987.312208
10.649833,60,110423.726094
11.506661,60,110833.94615
11.258882,60,111238.931821
11.205922,60,111622.629095
8.791844,60,112062.840688
17.725635,60,112417.107384
17.576318,60,112734.077089
21.575857,60,112998.406003
-3.84929,60,113569.078029
15.354047,60,113958.563532
18.52782,60,114225.439314
17.609933,60,114611.987302
17.665838,60,115042.76978
11.409792,60,115406.334805
15.63219,60,115863.304838
15.411682,60,116219.555837
12.833825,60,116628.056946
13.223727,60,117049.078915
9.85605,60,117395.423598
17.072879,60,117723.565114
9.699887,60,118125.206824
13.523307,60,118316.31669
15.056259,60,118616.286218
13.494585,60,118972.006787
15.906582,60,119267.835681
11.740652,60,119647.617924
10.258023,60,120059.436657
9.498448,60,120511.094082
19.080212,60,120816.923049
12.001211,60,121077.126824
13.743913,60,121348.580627
14.103826,60,121660.300162
13.678557,60,121963.660297
12.935523,60,122324.833067
10.876012,60,122493.77326
17.290763,60,122723.992584
11.701282,60,123079.930975
12.330734,60,123476.088214
8.49704,60,123917.683069
8.416145,60,124374.576794
13.371569,60,124700.155728
11.933764,60,125076.95354
13.487645,60,125425.110633
11.438487,60,125867.346069
10.72106,60,126129.328177
9.113944,60,126505.344707
12.755996,60,126870.736208
9.53596,60,127275.784063
8.722516,60,127689.228525
11.604212,60,128045.834429
10.224877,60,128298.381908
10.108753,60,128647.148377
12.020513,60,129035.336795
12.90654,60,129281.712394
13.575685,60,129641.760604
14.397055,60,130009.495861
18.365269,60,130279.35624
12.110768,60,130603.811753
13.704539,60,130952.361108
14.885243,60,131234.159924
11.964369,60,131553.227796
15.170387,60,131891.480018
9.94712,60,132160.872365
13.539511,60,132410.123929
20.96447,60,132695.906938
18.339046,60,132981.189915
9.232506,60,133382.382851
11.778894,60,133774.588222
6.467092,60,134067.484062
18.170375,60,134321.407312
18.350996,60,134648.64343
15.958187,60,134968.630217
12.167753,60,135314.806584
13.200297,60,135606.073665
13.857622,60,135998.66933
18.268542,60,136174.513923
10.886159,60,136483.171628
12.161338,60,136923.114974
19.485446,60,137251.975818
13.212362,60,137549.649024
13.930324,60,137896.52553
6.520951,60,138292.589701
8.355527,60,138513.708484
15.20717,60,138880.539931
10.986719,60,139234.931974
10.451039,60,139605.370946
13.294079,60,139947.591016
9.096348,60,140397.033804
12.955004,60,140729.774602
8.026395,60,141130.104199
12.052524,60,141531.871267
12.963879,60,141825.403554
15.300154,60,142174.578969
13.631627,60,142515.284939
11.793638,60,142885.442453
14.708553,60,143280.0844
16.74728,60,143636.212407
12.094317,60,144086.609933
15.331056,60,144472.361171
12.783265,60,144921.018853
10.824478,60,145363.988981
13.73361,60,145786.070442
11.643536,60,146218.822884
11.917073,60,146664.902353
9.760129,60,147075.981697
12.332432,60,147350.232497
15.51074,60,147716.640279
8.740331,60,148139.016503
13.015869,60,148534.38115
10.672199,60,148937.491655
11.929788,60,149299.756095
12.809371,60,149733.976804
14.194028,60,150112.134115
13.599374,60,150491.275782
12.345801,60,150877.29245
12.987691,60,151248.655574
13.491789,60,151609.156546
10.162772,60,152012.64201
12.349744,60,152449.221308
14.350563,60,152837.51919
12.017428,60,153231.916218
12.965673,60,153588.432774
13.813487,60,153986.824429
15.588431,60,154368.637922
15.500925,60,154731.5243
13.288828,60,155110.692416
15.446713,60,155523.818455
14.509104,60,155920.69444
13.33777,60,156308.726665
15.396842,60,156666.444838
14.3736,60,157009.476947
8.828023,60,157413.915457
13.003269,60,157792.47891
12.185895,60,158243.448784
14.152946,60,158578.097813
13.502793,60,158903.348634
11.407018,60,159299.708996
10.999644,60,159752.710112
13.172283,60,160147.038656
12.065037,60,160538.791886
10.732368,60,160938.339715
12.067996,60,161296.88752
13.852179,60,161695.779032
15.521966,60,162074.771424
9.802231,60,162436.475456
9.82153,60,162867.857324
13.847269,60,163318.36005
15.246507,60,163754.979258
13.729823,60,164115.929064
15.021817,60,164454.775034
12.359176,60,164844.683736
14.194854,60,165208.092223
13.87201,60,165579.981641
11.883392,60,166009.179569
15.260459,60,166307.634382
14.878836,60,166683.542696
10.050221,60,167094.169887
12.209759,60,167509.887233
13.866546,60,167880.060983
11.917768,60,168346.875789
14.773344,60,168769.893448
10.807784,60,169222.921244
14.423659,60,169534.385036
11.233025,60,169898.558547
13.138938,60,170246.341319
13.015437,60,170646.046145
10.455782,60,171063.421947
12.538682,60,171330.594921
12.771337,60,171745.080956
11.720785,60,172134.801251
13.184617,60,172470.927565
11.199194,60,172839.646219
11.083045,60,173253.632127
13.341639,60,173523.539368
14.613704,60,173896.821961
11.922025,60,174248.166976
15.242283,60,174662.207458
16.504423,60,174975.848319
12.963683,60,175327.693331
11.145036,60,175713.413311
11.928131,60,176102.945846
10.434025,60,176489.630064
12.191856,60,176880.27194
23.020406,60,177122.223794
14.725369,60,177519.627821
13.269061,60,177867.548316
11.823883,60,178301.306352
11.874771,60,178653.854319
13.024779,60,179022.808543
11.86756,60,179433.650734
15.977835,60,179751.22981
13.254469,60,180112.875483
15.839859,60,180479.970303
13.412879,60,180870.549549
13.420643,60,181139.878457
14.435673,60,181536.879587
14.719412,60,181912.610941
12.689199,60,182293.533889
15.316777,60,182642.003615
14.019407,60,183036.841234
13.35674,60,183380.201539
15.472046,60,183693.345953
16.311898,60,184083.315757
12.421606,60,184494.981328
13.961062,60,184768.044565
15.04776,60,185138.592436
15.215872,60,185461.733353
12.173668,60,185898.406373
13.277408,60,186242.28226
10.775687,60,186639.423924
12.851545,60,186871.799521
14.575906,60,187184.062293
16.036132,60,187489.649363
15.64636,60,187835.259636
12.221408,60,188260.901357
11.286091,60,188704.996218
12.526844,60,189092.983717
15.062618,60,189443.250215
10.714012,60,189807.642819
11.531649,60,190153.362437
14.99743,60,190507.207071
10.714104,60,190940.846429
13.15584,60,191371.362623
14.342547,60,191695.336372
14.770825,60,192029.930955
14.667184,60,192396.041245
11.718362,60,192770.420218
14.076321,60,193148.546165
12.343916,60,193459.281302
14.751437,60,193855.094754
10.911026,60,194256.25196
10.583746,60,194681.906094
12.347063,60,195040.547635
12.86085,60,195464.352647
12.425213,60,195876.213772
16.669054,60,196261.315633
14.202396,60,196625.865184
15.270739,60,197005.492934
16.359252,60,197353.839018
15.243567,60,197718.903964
14.704937,60,198115.259381
14.865616,60,198416.835303
14.985729,60,198811.38462
11.829024,60,199196.705489
10.328506,60,199549.584352
8.319129,60,199987.279884
13.301389,60,200385.141433
15.255038,60,200689.562047
12.660672,60,201004.079325
13.144537,60,201358.682021
15.010391,60,201713.822055
12.34065,60,202084.730114
10.741697,60,202444.356836
12.607352,60,202780.139646
11.134388,60,203125.500591
12.528144,60,203471.972105
6.747301,60,203924.364724
8.092713,60,204307.710095
12.813031,60,204680.524163
12.240968,60,204965.46284
11.122601,60,205190.47377
12.867788,60,205497.90954
13.501207,60,205647.238262
12.388336,60,206061.839117
13.758242,60,206418.293619
14.824868,60,206821.216996
16.053837,60,207175.841108
10.744001,60,207505.657643
8.41267,60,207821.424403
14.835075,60,208192.331975
14.101354,60,208522.864388
12.621155,60,208815.263096
16.336024,60,209160.503527
20.079671,60,209465.535812
7.572216,60,209785.786884
7.564887,60,210178.569426
15.849251,60,210487.414159
16.101728,60,210814.313551
14.168708,60,211093.56444
14.313381,60,211472.061396
13.743808,60,211830.671889
13.291268,60,212196.520286
7.642925,60,212590.96893
10.311564,60,212978.98572
14.280968,60,213285.642893
12.259495,60,213674.390501
9.651264,60,213932.944274
12.682997,60,214293.50335
9.976194,60,214601.738626
10.323096,60,214972.817822
14.542173,60,215361.897034
6.469231,60,215715.351147
9.004656,60,215957.429952
13.47608,60,216371.222777
12.773943,60,216767.151555
15.397343,60,217125.80878
13.930431,60,217513.669198
12.63422,60,217909.888159
14.43071,60,218307.576726
11.247319,60,218709.421563
13.53191,60,219132.007887
13.564497,60,219543.727744
12.063341,60,219936.052759
15.436628,60,220331.178789
13.032736,60,220755.62232
12.191798,60,221144.342092
13.081673,60,221553.920533
16.689204,60,221911.046461
12.558143,60,222318.577513
14.011311,60,222727.93792
12.484001,60,223129.938916
14.646747,60,223454.746125
15.682267,60,223849.825231
9.14212,60,224248.326232
10.721387,60,224571.420794
11.87904,60,224985.234321
14.188724,60,225397.852101
13.194867,60,225808.071882
13.191572,60,226212.918408
13.596842,60,226597.95062
15.69931,60,226984.062533
12.099353,60,227379.172899
12.007544,60,227738.033168
8.62473,60,228044.799562
13.905709,60,228496.39444
13.686465,60,228835.76459
10.165212,60,229216.829962
14.049137,60,229577.3326
12.046809,60,229959.265617
11.866578,60,230309.986792
9.051292,60,230632.916461
10.03716,60,231013.340831
13.281235,60,231377.78064
12.08438,60,231813.1427
11.775255,60,232154.712354
9.753645,60,232547.951217
7.695242,60,232962.421406
6.943517,60,233392.453681
6.83416,60,233786.874637
9.836171,60,234181.912323
7.704379,60,234541.648494
8.72584,60,234942.611017
8.909313,60,235331.159775
9.442787,60,235750.432269
11.995001,60,236130.450325
11.874424,60,236572.092908
17.078582,60,236943.110166
13.666217,60,237320.424272
12.259387,60,237764.244004
9.816691,60,238161.683134
11.280638,60,238569.209689
10.853136,60,238989.586341
14.185874,60,239387.534996
13.212423,60,239807.743156
12.055998,60,240243.715349
14.006904,60,240595.138491
13.38023,60,241003.811836
15.379569,60,241405.472067
12.038879,60,241801.973443
15.064997,60,242182.802868
13.528297,60,242593.819889
12.911444,60,243029.018125
15.824727,60,243408.894374
12.451703,60,243837.192631
13.847163,60,244290.872748
14.735012,60,244692.772091
13.41423,60,245018.067768
12.433213,60,245330.69373
3.925409,60,245790.866985
10.826537,60,246061.914673
12.861172,60,246453.306473
11.589303,60,246843.246762
15.845815,60,247178.426645
12.750094,60,247481.443148
15.460565,60,247931.92883
10.670254,60,248334.742495
12.95345,60,248697.791877
12.218628,60,249092.71486
12.799267,60,249559.003012
11.008846,60,250047.3325
11.386645,60,250468.503088
10.881837,60,250886.558339
10.55913,60,251290.903181
12.519915,60,251655.966671
9.17482,60,252111.985037
12.906442,60,252451.704705
12.77481,60,252815.11194
11.595701,60,253192.831666
8.345211,60,253620.973408
12.514975,60,253976.029518
11.817848,60,254378.530562
10.297222,60,254669.218838
11.962671,60,255071.688631
11.731236,60,255452.378498
9.338395,60,255819.996178
12.418709,60,256200.88779
10.498953,60,256635.37328
8.358475,60,257018.391023
6.638957,60,257454.437143
11.136597,60,257850.132853
10.823188,60,258187.461819
9.52068,60,258563.603384
7.637549,60,258982.870062
12.25529,60,259345.509737
10.061604,60,259752.198248
12.828689,60,260158.950454
9.78577,60,260504.31109
10.57186,60,260895.202222
9.212801,60,261301.462496
10.448846,60,261621.699391
12.58203,60,262002.171044
8.032925,60,262404.720894
10.961119,60,262823.90853
12.376147,60,263189.84933
10.122039,60,263576.22694
14.018345,60,263934.579019
11.909608,60,264294.190666
9.266329,60,264676.339988
8.341379,60,265102.981942
12.034348,60,265472.911543
9.536371,60,265860.460611
8.252799,60,266250.431514
6.280107,60,266704.646578
7.223951,60,267008.023154
9.418926,60,267419.58774
6.527621,60,267855.777393
8.916841,60,268268.237723
12.869975,60,268630.550874
6.122791,60,269070.396662
7.597328,60,269543.023777
12.716057,60,269954.187465
12.619802,60,270328.624876
8.953138,60,270776.93924
8.826015,60,271270.785006
11.726247,60,271744.363895
11.036264,60,272200.229172
5.803722,60,272774.71572
-19.29407,60,273353.530346
12.028375,60,273713.174779
4.956563,60,274141.676328
11.691273,60,274453.474293
12.298222,60,274804.288024
10.653102,60,275150.507945
9.746831,60,275555.997849
12.356129,60,275929.077221
11.950429,60,276255.703298
11.294399,60,276641.032686
10.286941,60,277060.315281
9.392213,60,277408.047605
8.654374,60,277861.361512
12.475414,60,278203.959887
9.050664,60,278585.007946
11.935331,60,279001.110763
11.009665,60,279406.509854
0.32986,60,279976.277193
-6.778169,60,280567.388366
12.692809,60,280919.76498
6.580827,60,281372.172541
-7.135685,60,281876.236483
13.61638,60,282250.675033
14.566532,60,282563.103901
-5.137147,60,283128.702407
16.532843,60,283460.10958
0.329607,60,283987.673548
11.300803,60,284416.081116
14.981153,60,284761.853769
5.525873,60,285317.605264
12.585809,60,285731.137631
8.240867,60,286245.943429
9.189959,60,286788.926984
10.989732,60,287280.929496
12.488536,60,287741.243186
14.427039,60,288192.536711
8.21913,60,288599.507883
9.929296,60,289022.650875
11.971912,60,289423.779228
11.172722,60,289825.31458
12.226143,60,290221.832666
0.995031,60,290720.569905
12.092288,60,291103.915767
12.052306,60,291475.120421
11.725921,60,291887.590427
5.030184,60,292470.09854
11.165172,60,292921.831897
14.02501,60,293268.317843
14.435467,60,293608.164173
13.326289,60,293938.822356
12.111207,60,294339.169802
13.57445,60,294750.347974
11.827335,60,295155.258341
7.167352,60,295723.917045
11.985386,60,296221.498574
10.40046,60,296638.485701
11.214404,60,297004.179585
13.887118,60,297437.043131
8.368585,60,297890.733371
13.354935,60,298272.079346
5.244667,60,298840.451057
12.890464,60,299215.624984
14.465583,60,299608.205202
13.939084,60,299989.285275
13.637311,60,300339.208911
13.128158,60,300700.395895
10.760969,60,301145.105091
11.168787,60,301549.935123
14.527524,60,301929.171234
12.537621,60,302251.92585
13.317083,60,302613.101432
13.469845,60,302964.743579
16.668388,60,303363.823391
14.996042,60,303744.153105
12.358747,60,304169.295451
14.35444,60,304572.596394
12.822191,60,304954.176013
12.783558,60,305365.56821
8.597582,60,305788.851072
12.56476,60,306126.622758
12.975905,60,306506.749147
14.00595,60,306918.425758
11.771335,60,307353.302281
14.096887,60,307685.44407
15.420379,60,308016.386612
15.169751,60,308379.544098
14.086012,60,308789.373587
14.043298,60,309182.343634
14.526582,60,309568.813632
13.915951,60,309926.14656
11.22312,60,310335.241621
14.852967,60,310715.758446
14.94923,60,311067.837661
12.006449,60,311477.275622
13.22547,60,311888.424243
15.689427,60,312247.425315
14.705346,60,312612.754536
13.912619,60,312948.114918
3.738478,60,313523.38896
13.181658,60,313865.389943
13.494327,60,314288.953673
16.163666,60,314719.720548
14.6427,60,315072.289131
12.02686,60,315465.508981
11.786814,60,315904.775838
13.779525,60,316233.261133
14.775586,60,316578.527724
12.768855,60,317023.566086
15.36289,60,317381.879555
11.695294,60,317781.786879
14.509534,60,318145.45974
16.196561,60,318502.429453
13.401088,60,318882.717353
15.418627,60,319218.97523
14.233048,60,319533.1792
14.668469,60,319845.242538
12.917617,60,320141.899569
15.34714,60,320459.973217
13.654247,60,320814.192828
13.195601,60,321135.349907
12.329896,60,321467.684026
12.224405,60,321812.762978
12.854011,60,322133.951319
14.840174,60,322462.525287
11.505252,60,322776.909901
14.050567,60,323106.473199
5.60292,60,323517.052389
14.60878,60,323824.506312
15.668865,60,324122.027377
12.862546,60,324452.370286
12.860503,60,324789.199202
12.770257,60,325094.121842
12.75058,60,325431.075877
14.042904,60,325735.3422
13.763085,60,326027.442632
15.103624,60,326322.193392
12.327595,60,326645.49118
10.988444,60,326951.867581
12.558015,60,327250.885457
13.892894,60,327567.981524
12.036032,60,327897.396868
12.517895,60,328209.039722
9.388579,60,328507.307307
14.055259,60,328785.762258
14.128044,60,329078.357898
13.668788,60,329341.656436
10.558026,60,329709.893083
11.252552,60,330011.707402
13.069877,60,330379.693934
11.214693,60,330679.648832
13.130694,60,330957.47974
8.836613,60,331230.29093
11.296199,60,331498.608787
9.710718,60,331786.704076
11.258945,60,332064.752406
6.704021,60,332343.128777
14.337053,60,332614.067657
12.367226,60,332908.05349
10.493381,60,333184.753593
13.106127,60,333464.95799
13.04851,60,333732.672887
8.020583,60,333996.752227
13.033881,60,334249.378364
12.201206,60,334511.723298
12.098012,60,334776.193285
8.350449,60,335029.933469
15.120542,60,335300.528375
12.049563,60,335584.42025
11.026987,60,335929.939496
13.794644,60,336202.268739
22.380887,60,336443.019789
15.847329,60,336699.893294
12.638684,60,336986.534977
12.791677,60,337252.536012
12.353983,60,337544.929425
6.541164,60,337836.64928
12.394862,60,338103.587775
14.07948,60,338397.76295
12.072095,60,338679.313503
13.907917,60,338955.345672
7.212241,60,339228.752917
15.805668,60,339468.50384
14.309174,60,339740.676599
12.935286,60,340017.771386
18.88183,60,340292.293472
8.498401,60,340559.716257
15.74343,60,340798.38894
14.326405,60,341074.530498
14.730908,60,341391.562861
13.341133,60,341670.860581
13.997574,60,341990.580376
12.431729,60,342257.243511
13.434662,60,342537.838159
11.870158,60,342819.323372
13.903246,60,343094.605495
13.26135,60,343354.590674
14.464385,60,343623.82595
11.830871,60,343914.858106
10.979928,60,344203.499696
15.661704,60,344485.595726
14.634359,60,344765.315247
13.026876,60,345041.488015
15.260315,60,345315.098146
6.980295,60,345570.145834
11.929909,60,345875.612372
16.938256,60,346139.409944
14.623626,60,346386.413202
8.335945,60,346684.61719
15.049777,60,346963.664877
14.721801,60,347239.27505
12.22655,60,347525.844723
12.04209,60,347768.207456
11.729377,60,348053.350289
16.288986,60,348320.514319
13.602922,60,348576.280658
10.212817,60,348839.875142
8.744501,60,349084.845815
8.802513,60,349365.656901
14.158997,60,349629.167131
13.310153,60,349903.652181
11.376225,60,350176.435641
12.344745,60,350444.436299
12.146316,60,350719.593287
10.266215,60,351005.140937
14.492882,60,351255.032052
13.64398,60,351531.798928
-2.376267,60,351843.608078
8.608614,60,352144.858956
11.825132,60,352396.406512
8.321012,60,352690.126056
9.887568,60,352971.548562
12.793631,60,353256.424316
15.08664,60,353531.925034
12.880007,60,353793.363147
6.413913,60,354080.398141
9.838641,60,354370.414527
10.464939,60,354658.694348
12.325146,60,354953.94511
10.344499,60,355189.727039
13.927186,60,355473.824151
13.43036,60,355729.870049
12.429102,60,356001.16769
15.178105,60,356271.355828
13.649221,60,356540.161013
16.447657,60,356797.130428
12.34197,60,357087.17819
16.413017,60,357356.475698
11.954532,60,357646.335894
15.047408,60,357876.28955
11.669157,60,358162.071532
13.571884,60,358432.699982
15.428381,60,358701.810064
14.06334,60,358984.404569
7.14513,60,359266.655263
14.704455,60,359524.655964
15.137274,60,359799.954534
14.489134,60,360073.881997
15.032647,60,360356.593314
15.650193,60,360638.517255
12.497298,60,360894.893704
15.805139,60,361179.520507
7.935948,60,361465.975631
15.574478,60,361752.211649
15.807872,60,362026.666586
10.824462,60,362330.308978
17.975259,60,362613.420773
13.962691,60,362888.500469
24.317605,60,363165.095766
20.49045,60,363421.810638
13.193438,60,363707.601384
15.417661,60,364003.524801
10.289664,60,364282.448106
13.099501,60,364555.248732
11.405915,60,364846.296989
15.381872,60,365125.517175
15.657764,60,365387.808084
