#{"t_start": 1595093828.9020002, "env_id": "cdtn-more-simplified-v2"}
r,l,t
2.503664,60,103145.621262
0.34269,60,103277.261682
1.202461,60,103568.087727
0.536581,60,103725.466141
3.744716,60,103889.166855
3.3e-05,60,104065.058135
7e-06,60,104181.942623
1.990316,60,104402.116776
2.145095,60,104595.424821
5.115564,60,104726.2828
2.3e-05,60,104849.371721
3.770691,60,105001.93128
0.009977,60,105105.166846
0.305317,60,105373.81239
1.486455,60,105504.674395
1.591122,60,105714.805419
0.0,60,105793.212358
4e-06,60,106040.216488
0.0,60,106171.840401
0.0,60,106245.916323
0.0,60,106352.396566
0.0,60,106547.100109
0.706272,60,106798.521938
1.812182,60,106934.250764
0.384415,60,107201.459067
2.652401,60,107315.560549
0.0,60,107395.847869
1.030201,60,107785.647312
0.064837,60,107912.052031
0.0,60,108081.844166
0.435839,60,108441.264546
1.222295,60,108714.926501
0.000124,60,108849.758512
1.367695,60,108985.987781
0.715732,60,109296.365679
4.36985,60,109444.519617
0.0,60,109575.657346
0.0,60,109700.168965
1.196113,60,109824.277972
1.947025,60,110044.049409
0.860929,60,110366.638592
0.0,60,110439.575606
1.499023,60,110614.359143
2.107442,60,110783.805422
2.043513,60,111005.948022
0.38608,60,111318.430491
1.764147,60,111549.079831
0.0,60,111626.430917
1.404548,60,111880.78494
0.048119,60,112383.604712
0.285714,60,112513.079482
0.0,60,112642.516922
1.30231,60,112770.014238
0.0,60,112845.235654
1.124837,60,113175.2392
0.0,60,113249.412771
3.132486,60,113449.122075
0.493352,60,113668.630231
1.9e-05,60,113800.874626
2.631904,60,113958.781634
0.693669,60,114124.778637
2.933297,60,114275.509048
0.0,60,114348.680802
0.0,60,114422.398312
0.000429,60,114743.262863
0.0,60,114852.3501
1.389771,60,114975.155885
0.0,60,115048.361781
0.342712,60,115219.064811
0.002621,60,115479.384456
0.0,60,115855.42466
0.548377,60,115992.590361
2.937467,60,116125.259827
0.0,60,116200.27299
1.636331,60,116379.631816
1.356833,60,116672.870694
0.007232,60,117055.472008
2.787971,60,117212.448302
0.428571,60,117337.653991
1.050642,60,117647.184937
1e-06,60,117895.438528
2.174466,60,118027.142152
1.458163,60,118163.411351
0.0,60,118477.859055
1.909759,60,118796.080111
4.344397,60,118943.914018
0.0,60,119018.121721
1.602157,60,119215.856966
0.0,60,119289.525218
0.0,60,119362.55766
1.166662,60,119539.413735
0.0,60,119721.089349
2.107116,60,119849.07008
0.622438,60,120166.578346
1.403786,60,120305.155635
0.719585,60,120634.68515
3.793878,60,120803.107962
0.0,60,121141.625812
0.022928,60,121288.916988
0.000112,60,121754.172678
0.772657,60,121894.902833
1.561528,60,122123.382179
1.534968,60,122344.386478
1.202201,60,122639.833081
0.995194,60,122812.724956
0.0,60,123067.216773
0.0,60,123182.899479
1.023807,60,123318.927073
0.0,60,123450.869761
1.380473,60,123596.316287
1.806167,60,123751.884336
6e-05,60,124193.347294
3.4e-05,60,124325.45771
0.681868,60,124546.539963
0.0,60,124672.872344
1.526554,60,124802.021446
0.005079,60,125192.126303
0.0,60,125270.987051
2.510204,60,125395.125915
1.3e-05,60,125527.497445
0.715712,60,125960.056741
0.000747,60,126286.613961
0.0,60,126400.382722
1.051889,60,126735.219076
0.0,60,126868.220222
1.761463,60,127096.148633
0.0,60,127218.635107
0.0,60,127372.151842
1.411929,60,127499.644635
0.0,60,127595.057257
1.625478,60,127743.047903
0.0,60,127852.877679
1.330497,60,127993.06493
0.318304,60,128370.843012
0.0,60,128502.188581
5.288173,60,128633.367323
0.636838,60,128921.908495
2.826774,60,129102.756086
0.183195,60,129506.188633
0.364308,60,129785.321843
2.005335,60,129890.705409
0.87978,60,130234.874472
0.80498,60,130438.187945
0.0,60,130566.036382
1.053214,60,130708.933395
0.005325,60,131170.45452
0.0,60,131562.925525
0.000867,60,132066.896517
0.0,60,132191.842082
1.680526,60,132429.928695
0.0,60,132547.621261
0.0,60,132959.336318
0.0,60,133081.547129
1.63756,60,133306.776832
2.950835,60,133542.623662
0.768079,60,133892.603404
6.2e-05,60,134309.264299
0.996139,60,134647.798107
0.002572,60,134833.607081
1.47868,60,135093.503625
2.010043,60,135224.204159
0.000283,60,135607.602283
0.111049,60,136011.687766
0.0,60,136141.8927
3.480488,60,136272.752248
0.0,60,136385.350558
0.0,60,136506.048804
1.058106,60,136740.298229
0.0,60,136865.908502
0.0,60,137002.980242
0.632419,60,137330.712198
2.189795,60,137499.220459
0.003303,60,137859.919667
0.001627,60,138256.80444
1.095874,60,138431.309047
0.574293,60,138743.825168
1.378667,60,138948.380557
0.694712,60,139271.502491
1.210699,60,139497.97925
0.0,60,139809.565833
2.505524,60,139941.12662
1.095457,60,140152.385285
0.424143,60,140417.345193
0.669816,60,140772.543965
0.0,60,141025.079159
0.6532,60,141234.396475
2.280369,60,141419.467057
0.005876,60,141753.567398
0.001155,60,142129.609478
1.588927,60,142315.647577
0.000111,60,142683.243821
0.0,60,142783.454456
1.151844,60,142948.42149
7.7e-05,60,143353.949444
0.0,60,143551.275377
0.431813,60,143753.05014
1.066836,60,144029.296567
1.319384,60,144267.141882
0.723194,60,144590.011593
0.001456,60,144994.454476
1.280633,60,145231.883665
0.000391,60,145721.770436
0.0,60,145807.605213
2.170008,60,146028.852331
0.0,60,146155.842756
0.750731,60,146542.010498
2.399774,60,146733.612261
0.0,60,147005.718544
0.517119,60,147338.238243
1.72211,60,147473.420665
0.000227,60,147738.134607
0.001078,60,148204.303937
2.439946,60,148406.142603
0.00047,60,148813.662141
0.722561,60,149031.967311
1.288762,60,149204.773645
0.299101,60,149545.280447
3.238198,60,149673.052814
1.327234,60,149901.955
1.649458,60,150129.915186
2.501022,60,150262.319894
4.483544,60,150397.668032
0.0,60,150717.580693
1.441605,60,150962.0009
1.827774,60,151131.134098
4.074828,60,151279.341284
0.005074,60,151723.334803
0.0,60,151846.614269
0.0,60,151985.594809
1.415955,60,152106.437739
1.56034,60,152324.637878
0.0,60,152428.444251
0.0,60,152589.456274
1.264666,60,152911.01112
2.385144,60,153084.989887
1.071429,60,153299.860275
1.234849,60,153575.693196
2.235055,60,153772.966553
2.193392,60,153945.377932
0.96204,60,154233.498485
1.596387,60,154534.032783
1.072046,60,154832.508506
1.342738,60,154971.483699
5.116983,60,155102.507554
0.392058,60,155330.727059
0.755822,60,155496.361187
1.908525,60,155630.590402
0.357143,60,155905.715008
3.297183,60,156020.19347
1.66413,60,156245.260032
2.513377,60,156483.791287
1.57845,60,156734.927714
2.449461,60,156896.26073
1.629687,60,157178.771602
0.0,60,157383.511761
2.921865,60,157599.973599
0.0,60,157727.909085
1.914771,60,157940.262399
0.612913,60,158167.30317
2.036602,60,158320.279837
1.515346,60,158498.295132
0.0,60,158575.747501
0.003322,60,158739.849931
1.468317,60,158989.118009
1.750046,60,159201.232677
0.000263,60,159643.192518
0.0,60,159764.045662
0.036004,60,160165.987239
1.500192,60,160333.354214
0.681108,60,160469.807092
2.988374,60,160602.362043
2.096972,60,160817.805154
1.457738,60,160958.118165
2.427533,60,161153.814015
0.191278,60,161510.131517
1.210135,60,161810.70531
0.566816,60,162134.006986
0.0,60,162259.885947
0.0,60,162392.565331
0.0,60,162896.295561
4.318068,60,163076.113944
0.0,60,163196.853265
5.224561,60,163328.919759
0.289394,60,163461.530541
1.724092,60,163734.074436
0.749781,60,163898.951448
2.024493,60,164135.071119
1.011048,60,164282.608254
1.997938,60,164551.874907
2.088765,60,164873.001995
1.504293,60,165051.286768
2.320074,60,165186.981456
2.201882,60,165378.448378
3.935791,60,165523.131537
2.278211,60,165660.365027
0.0,60,165780.465734
1.003047,60,166057.514108
0.0,60,166183.025192
0.285714,60,166323.101552
2.830373,60,166459.162358
0.0,60,166578.113346
0.0,60,166698.590976
4.652765,60,166829.969746
1.519107,60,166952.406811
0.0,60,167337.326423
2.536864,60,167503.742396
1.230532,60,167814.085151
1.108284,60,167973.390239
0.121084,60,168467.798477
1.886651,60,168624.929088
1.550762,60,168755.987572
4.022671,60,168884.661137
0.0,60,169168.77673
0.0,60,169246.547722
0.000387,60,169715.58074
0.0,60,169816.919502
0.831992,60,170106.470297
0.625318,60,170330.912492
1.883819,60,170485.945738
0.052085,60,170763.477293
1.392566,60,170995.838485
2.045898,60,171167.645274
0.754199,60,171492.907874
0.002502,60,171979.788936
0.261492,60,172351.521258
2.501214,60,172486.211293
1.151327,60,172737.299304
0.000127,60,173164.892291
1.105905,60,173315.634969
1.140053,60,173690.544058
0.151424,60,174100.431515
0.577068,60,174396.271357
1.621483,60,174566.928084
1.374625,60,174830.421932
0.065657,60,175238.024094
1.232867,60,175533.449529
3.201815,60,175659.602962
0.011598,60,176071.972318
0.914548,60,176203.797349
0.0,60,176279.35449
1.117816,60,176568.821316
0.123924,60,176896.63101
1.970308,60,177033.853999
0.917061,60,177391.495455
1.165953,60,177676.66791
0.456193,60,178066.365903
3.017767,60,178194.086859
3.71384,60,178384.774319
0.545976,60,178831.204491
0.002595,60,179315.47159
0.0,60,179530.749367
1.214838,60,179795.767733
1.41541,60,180122.731874
0.482105,60,180511.299556
0.812797,60,180724.352344
0.406002,60,181112.46843
0.186144,60,181522.224296
0.379677,60,181731.888148
0.002815,60,182002.425823
1.245929,60,182133.175215
0.000323,60,182510.856717
0.676917,60,182716.976454
2.528797,60,182859.320252
0.681977,60,183119.298424
0.000224,60,183422.004322
0.0,60,183742.774122
1.338803,60,184000.756005
0.0,60,184110.934743
0.000217,60,184602.499344
0.176514,60,184992.459204
2.038572,60,185192.218229
0.000245,60,185569.891598
0.241858,60,185898.072891
0.00282,60,186299.427914
0.000236,60,186713.443075
0.933998,60,187048.026302
0.626627,60,187360.51765
1.089323,60,187501.881711
0.0,60,187725.536694
4.928477,60,187863.877222
2.059688,60,188113.601484
0.0,60,188196.32428
1.865705,60,188342.273301
3.358303,60,188473.246582
1.57959,60,188643.927725
0.676798,60,188891.731975
4.162996,60,189019.091319
2.660371,60,189163.963172
2e-06,60,189503.764555
0.004321,60,189822.462842
0.428571,60,190096.534062
0.700275,60,190336.026281
0.0,60,190412.024237
0.0,60,190744.237394
0.0,60,191156.370121
0.219348,60,191485.119916
